"movie_id","studio_id"
"DSk20","SU:"
"DSk25","SU:"
"DSk30","SU:"
"DSk32","SU:"
"DSk34","SU:"
"DSk35","SU:"
"DSk37","SU:"
"DSk38","SU:"
"DSk44","SU:"
"DSk46","SU:"
"DSk49","Universal"
"DSk50","Universal"
"DSk58","Universal"
"DSk62","Universal"
"DSk66","SU:"
"EGU1","Universal"
"EGU17","SPRC"
"EGU18","SU:"
"EGU20","SU:"
"EGU21","SU:"
"EGU27","SU:"
"EGU40","SAllied Artists"
"EGU70","SU:"
"EGU84","SU:"
"GAv10","SU:"
"GMe10","SU:"
"GvM7","SU:"
"GvM10","SU:"
"GvM12","SU:"
"GvM13","SU:"
"GvM14","SU:"
"HY10","Universal"
"HY20","Universal"
"LeG23","Universal"
"JN2","SWarners"
"JN3","SWarners"
"JN7","SU:"
"JN9","SU:"
"JN10","SWarners"
"JN12","S:Fox"
"JN13","SU:"
"JN14","SU:"
"JN15","SFox"
"JN16","SFox"
"JN19","SFox"
"JN20","SFox"
"JN22","SU:"
"JN23","SFox"
"JN25","SFox"
"JN31","SFox"
"JRa10","SU:"
"JRa12","SU:"
"LoS2","Paramount"
"LoS3","SU:"
"MhR1","SU:"
"MhR5","SU:"
"MhR10","SU:"
"MhR15","SU:"
"MhR20","SU:"
"MhR25","SU:"
"MPa1","SParis"
"MPa3","SU:"
"MPa4","SU:"
"MPa5","SL:\Fr"
"MPa7","SWilly"
"PaM10","SFox"
"RWB10","SGFD"
"RWB15","SU:"
"RWB20","SRank"
"RWB25","SL:USA"
"RWB30","SU:"
"RWB33","SFox"
"RWB35","SU:"
"RWB38","SU:"
"RWB54","SU:"
"RWB56","SU:"
"RWB60","SU:"
"RWB65","SU:"
"RWB67","Hammer"
"RWB69","SU:"
"RWB77","SITC"
"RWB82","SITC"
"ThA10","SRKO"
"BBe1","SWarners"
"BBe14","SU:"
"BBe19","SMGM"
"BBe20","SU:"
"BBe21","SFox"
"BBe23","SMGM"
"BeH2","SU:"
"EdK10","SU:"
"EDm18","SRKO"
"EDm20","Universal"
"EDm34","SU:"
"EDm35","SFox"
"EDm37","SFox"
"EDm38","SFox"
"EDm39","Paramount"
"EDm41","SU:"
"EDm43","SFox"
"EDm44","SU:"
"EDm46","Paramount"
"EDm54","SU:"
"EDm55","SU:"
"EDm58","SGeiselgasteig"
"GNj1","SRKO"
"GuE10","SU:"
"GWh10","SFox"
"HRv10","SL:USA"
"HJB10","SU:"
"IEn1","SU:"
"IEn10","SU:"
"IEn20","SU:"
"IEn90","SU:"
"IEn180","SU:"
"IEn220","SU:"
"IEn280","SU:"
"IEn310","SU:"
"IHA1","SU:"
"IHA15","SU:"
"IHA23","SU:"
"IHA31","SU:"
"IHA33","SU:"
"IHA34","SU:"
"IHA35","SU:"
"IHA36","SU:"
"JKa10","SU:"
"JKa20","SU:"
"JKa40","SU:"
"JKa47","SRepublic"
"JKa50","SU:"
"JKa55","SU:"
"JKa56","SU:"
"JKa60","SU:"
"JKa70","SU:"
"JPt10","SU:"
"LoK3","SFox"
"LoK9","SFox"
"LoK20","SU:"
"LoK30","Parmount"
"LoK50","SRKO"
"PLS10","SU:"
"TWa10","SGainsborough"
"xEn10","SU:"
"BDH30","SU:"
"EMv10","SMGM"
"FkS10","Univeral"
"FMD10","Paramount"
"GDo2","SU:"
"GDo4","SU:"
"GDo18","SRKO"
"GDo23","SColumbia"
"GDo37","SWarners"
"GDo39","S:Warners"
"GDo49","SWarners"
"GDo71","Paramount"
"GDo76","SFox"
"GDo78","SU:"
"GDo79","Fox"
"GDo81","SU:"
"GDo83","SU.A."
"GDo92","SWarners"
"HaF16","SU:"
"HaF23","STwo Cities SL:\GB"
"HaF29","SAssociated"
"HaF35","SL:\GB"
"HaF40","SU:"
"HCP1","SGoldwyn"
"HCP4","SMGM"
"HCP5","SMGM"
"HCP6","SRKO"
"HCP10","Universal"
"HCP12","SRKO"
"HCP22","SSelznick"
"HCP24","SRKO"
"HeM10","SU:"
"HeM20","SGFD"
"HeM40","SU:"
"HKo6","SU:"
"HKo7","SU:"
"HKo9","SU:"
"HKo10","Universal"
"HKo12","Universal"
"HKo18","SU:"
"HKo21","SWarners"
"HKo22","SFox"
"HKo23","S:Fox"
"HKo24","SU-I"
"HKo29","SFox"
"HKo30","SFox"
"HKo36","Universal"
"HKo39","SMGM"
"HKo41","S:UI"
"HKo43","S:Fox"
"HWa1","SU:"
"HWa5","SU:"
"HWa9","SEaling"
"HWa10","SU:"
"JFll","SU:"
"LaH10","Universal"
"LeS80","SRepublic"
"LeS90","SU:"
"LeS100","SMonogram"
"LeS110","SU.A."
"MC2","SU:"
"MC3","SU:"
"MC4","SU:"
"MC5","SSigma"
"MC6","SU:"
"MC8","SU:"
"MC9","SU:"
"MC11","SParis"
"MC15","SU:"
"NF1","SU:"
"NF3","SFox"
"NF4","SFox"
"NF6","SFox"
"NF7","SFox"
"NF9","SFox"
"NF10","SFox"
"NF12","SFox"
"NF13","SFox"
"NF14","SFox"
"NF16","SRKO-Mercury"
"NF21","SDisney"
"NF27","SU:"
"NF29","STejas"
"NF30","SFox"
"VtH5","SL:Germany"
"VtH10","STarra"
"VtH15","SL:Germany"
"VtH20","SL:Germany"
"VtH23","SU:"
"VtH25","SL:Germany"
"VtH30","SL:Germany"
"WCl1","SU:"
"WCl5","SU:"
"WCl12","SU:"
"WCl14","SU:"
"WCl15","SU:"
"WCl16","SU:"
"WCl18","SU:"
"WCl19","SWarners"
"WCl21","SU:"
"WCl22","SU:"
"WCl28","SU:"
"WCl29","SU:"
"WCl30","SU:"
"WCl31","SU:"
"WFo15","SU:"
"WlH10","SRKO"
"xWi1","SFox"
"AKi1","SU:"
"AKi20","SU:"
"AKi30","SU:"
"AKi40","SU:"
"AMx1","SU:"
"AMx5","SContinentale Cinematographique"
"GrR3","SSelznick"
"GrR4","SFox"
"GrR5","SFox"
"GrR6","SFox"
"GrR7","SFox"
"GrR10","Sfox"
"GrR12","SColumbia"
"GrR15","S:Fox"
"GrR22","SU:"
"GrR32","SU:"
"IBt4","SU:"
"IBt5","SU:"
"IBt10","SU:"
"IBt11","SU:"
"IBt12","SU:"
"IBt18","SU:"
"IBt21","SU:"
"IBt24","SBritish Lion"
"IBt27","SU:"
"IBt33","SU:"
,
"IFa8","SWarners"
"IFa10","SU:"
"IFa13","SU:"
"IFa14","SRKO"
"IFa18","Paramount"
"IFa24","Paramount"
"IFa25","Paramount"
"IFa32","S:RKO"
"IFa34","SBatjac"
"IFa39","SU:"
"IFa45","SRKO"
"IFa50","SU:"
"JPH2","Paramount"
"JPH10","Paramount"
"GeS15","SRepublic"
"GeS25","SU:"
"GeS27","SRepublic"
"GeS50","SU:"
"HDc1","SU:"
"HDc6","SCine Alliance SL:\Fr"
"HDc10","SU:"
"HDc20","SU:"
"HDc30","SU:"
"HDc40","SU:"
"HDc50","SU:"
"HDc56","SU:"
"HDc70","SU:"
"JMu3","SU:"
"MP2","SU:"
"MP4","SLondon"
"MP7","SU:"
"MP9","SU:"
"MP11","SU:"
"MP13","SU:"
"MP18","SLondon"
"MP20","SRKO"
"MP25","SL:\GB"
"MP35","SAngloAmalgamated"
"MP47","SU:"
"NNo1","SMonogram"
"NNo2","SU:"
"NNo3","S:Prism"
"NNo4","S:Aion"
"NNo5","SU:"
"NNo8","SU:"
"NNo11","SU:"
"NNo13","S:Worldvision"
"OtV10","SU:"
"RfH10","SNeue Ufer"
"SSS20","SU:"
"SSS45","SMGM"
"SSS55","SMGM"
"SSS58","SMGM"
"SSS62","SU:"
"SSS65","SU:"
"SSS70","SU:"
"WWn10","SRepublic"
"WWn12","SRepublic"
"WWn30","SRepublic"
"WWn35","SRepublic"
"WWn40","SRepublic"
"WWn80","SRepublic"
"WWn101","SRepublic"
"WWn170","SU:"
"WWn205","SRepublic"
"WWn300","AMC"
"BKB10","SU:"
"ChJ10","SU:"
"ChJ12","SU:"
"ChJ15","SU:"
"ChJ20","SU:"
"ChJ25","SU:"
"ChJ30","SFilmsonor"
"ChJ35","SU:"
"ChJ36","SU:"
"ChJ40","SU:"
"ChJ45","SU:"
"ChJ50","SU:"
"ChJ55","SU:"
"ChJ60","SU:"
"ChJ65","SU:"
"ChJ70","SU:"
"ChJ74","SU:"
"FoB30","Univeral"
"FoB70","SAllied Artists"
"GaK1","SU:"
"GaK2","SU:"
"GaK3","SU:"
"GaK5","SRKO"
"GaK6","SU:"
"GaK7","SRKO"
"GaK10","SU:"
"GaK20","SU.A."
"GWg13","SU:"
"GWg16","Universal"
"GWg23","Universal"
"GWg24","SU:"
"GWg25","SU:"
"GWg26","SU:"
"HIL5","SFox"
"HIL40","SU:"
"JoL1","SU:"
"JoL2","St{Columbia"
"JoL3","SFox"
"JoL6","SU:"
"JoL7","SU:"
"JoL8","SU:"
"JoL9","SU:"
"JoL10","SU:"
"LeG5","SU:"
"LeG10","SRKO"
"LeG12","SRKO"
"LeG14","SRKO"
"LeG16","SRKO"
"LeG18","SRKO"
"LeG20","SRKO"
"LeG22","SRKO"
"LeG24","SRKO"
"LeG33","S:Republic"
"LeG36","Universal"
"LeG40","SUI"
"MaW10","SU:"
"RBS3","SU:"
"RBS4","SU:"
"RBS9","SU:"
"RBS15","SFox"
"WlN10","SMonogram"
"WlN12","SMonogram"
"xLe10","SU:"
"xMa10","SU:"
"xUc10","SU:"
"AnS15","SMGM"
"AnS17","SU:"
"AnS29","SU:"
"AnS31","SU:"
"AnS33","SMGM"
"BaS10","SU:"
"ChV2","SColumbia"
"ChV8","SColumbia"
"ChV15","SU:"
"ChV26","SColumbia"
"ChV35","SU:"
"ChV45","Paramount"
"ChV46","SFox"
"DFl10","Paramount"
"DFl11","SU:"
"HeK5","SU:"
"HeK8","SU:"
"HeK9","SU:"
"HeK10","SU:"
"HBu5","SU:"
"HBu8","SU:"
"HBu30","SU:"
"IPC5","SU:"
"IPC25","SGFD"
"JqT1","SRKO"
"JqT2","SRKO"
"JqT4","SRKO"
"JqT6","SU:"
"JqT8","SRKO"
"JVK10","SU:"
"JVK13","SU:"
"JVK16","SU:"
"JVK18","SU:"
"JVK21","SU:"
"JVK25","SU:"
"JVK27","SU:"
"JVK30","SU.A."
"JVK35","SRKO"
"PGy10","SWarners"
"PGy12","SU:"
"PGy16","SWarners"
"PGy20","SU:"
"RRw15","SMGM"
"RRw20","SMGM"
"RRw25","S:MGM"
"RRw32","SColumbia"
"RRw37","SMGM"
"TMo6","SU:"
"TMo10","SFox"
"TMo11","SFox"
"ThR10","SU:"
"WMG10","SWarners"
"Z3910","SU:"
"BHl10","SMonogram"
"CCb10","Universal"
"CJo20","SWarners"
"CJo30","SWarners"
"CJo40","SWarners"
"ECn10","Universal"
"ECn12","SU:"
"ECn20","Universal"
"GPa1","SL:GB"
"IgR5","SRKO"
"IgR12","SU:"
"IgR19","SU.A."
"IHw10","SAmalgamated Pyramid"
"JHL6","SU:"
"JHL8","SU:"
"JHL11","SU:"
"JHL12","SU:"
"JHL17","SAllied Artists"
"JHL20","SU:"
"JnD6","SU:"
"JnD10","SU:"
"JnD11","SGibe"
"JnD16","SU:"
"JnD21","SU:"
"JnD28","SU:"
"JnD33","SParis film"
"JnD36","SJolly"
"JnD41","SU:"
"OW1","SRKO"
"OW3","SU:"
"OW5","SColumbia"
"OW8","SU:"
"OW10","SL:\Fr"
"OW11","SInternacional Films Espanola"
"OW12","SU:"
"OW13","SU:"
"PLi10","SU:"
"PS1","Paramount"
"PS2","Paramount"
"PS3","Paramount"
"PS4","Paramount"
"PS5","Paramount"
"PS6","SU:"
"PS7","Paramount"
"PS9","SU:"
"PS13","SU:"
"PS21","SFox"
"PS22","SSNE Gaumont"
"TBs2","SL:\It"
"TBs4","SL:\It"
"TBs6","SL:\It"
"TBs8","SL:\It"
"TBs10","SL:\It"
"TBs12","SL:\It"
"TBs14","SL:\It"
"TBs16","SL:\It"
"TBs20","SU:"
"TBs28","SL:\It"
"TBs46","SL:\It"
"TBs48","SL:\It"
"TBs50","SL:\It"
"TBs52","SU:"
"xCa10","SU:"
"BaD9","SU:"
"BaD13","SEaling"
"BaD16","SU:"
"BaD22","SEaling"
"BaD25","SU:"
"BaD26","SRank"
"BaD29","SRank"
"BaD35","SU.A."
"BBo10","SU:"
"BBo20","SU:"
"BBo27","SU:"
"BBo30","SU:"
"BBo40","SU:"
"BBo50","SU:"
"BSh10","SDisney"
"DBy1","SU:"
"DBy2","SU:"
"DBy4","SMGM"
"DBy10","SCrown"
"DMi10","SU:"
"DMi20","SU:"
"DMi28","S:U.A."
"DMi30","SU:"
"DMi32","SU-I"
"DMi45","SEA Enterprises"
"GSy4","SMGM"
"GSy5","SMGM"
"GSy7","SMGM"
"GSy9","SMGM"
"GSy10","SMGM"
"GSy11","SMGM"
"GSy16","SMGM"
"GSy17","SEssex; SMGM"
"GSy30","SColumbia"
"GSy40","Paramount"
"IrR5","SWarners"
"IrR6","SWarners"
"IrR8","SWarners"
"IrR10","SWarners"
"IrR12","SWarners"
"IrR16","SWarners"
"IrR20","SWarners"
"IrR27","SKing Bros"
"IrR30","SWarners"
"IrR32","SWarners"
"IrR50","SU:"
"IH2","SU:"
"IH4","SU:"
"IH12","SWarners"
"IH14","SMGM"
"IH15","SMGM"
"IH16","SIFD Romulus-Horizon"
"IH19","SWarners"
"IH20","SFox"
"IH22","SU.A."
"IH25","SU:"
"IH28","SU:"
"IH34","SU:"
"IH35","SColumbia"
"IH38","Columbia"
"IH39","SU:"
"IH42","SLorimar"
"IH43","SU:"
"IH47","SABC"
"IH50","SU:"
"KuH10","SU:"
"KuH25","SU:"
"KuH29","SU:"
"LaC10","SU:"
"LaC20","SRKO British"
"LaC25","SABP"
"LaC35","SBr.Lion"
"LHo3","SU:"
"PaJ2","SU:"
"PaJ2","SU:"
"PaJ5","Crown Film Unit"
"PaJ12","SU:"
"PaJ18","SU:"
"PaJ22","SU:"
"PaJ26","SU:"
"PaJ28","SU:"
"PaJ55","SU:"
"PaJ60","SU:"
"ReC1","SU:"
"ReC5","SRank"
"RMp10","SU:"
"RMp13","Paramount"
"RMp25","SU:"
"RMp28","SU:"
"RMp50","SU:"
"StH5","Paramount"
"StH10","SU:"
"StH13","Paramount"
"StH18","SEagle-Lion"
"StH23","SWarners"
"StH30","SThree Crown"
"TTz4","SRKO"
"TTz6","SU:"
"TTz8","SColumbia"
"TTz9","SRKO"
"TTz10","SRKO"
"TTz11","SRKO"
"TTz15","SU:"
"TTz20","SRKO"
"VdS2","SU:"
"VdS4","SL:Italy"
"VdS5","SPDS-ENIC"
"VdS6","SU:"
"VdS7","SDear Films"
"VdS8","SU:"
"VdS13","SColumbia"
"VdS14","SU:"
"VdS15","SChampion"
"VdS17","SConcordia"
"VdS18","SU:"
"WlM10","SRepublic"
"xRi10","SU:"
"ALe2","SU:"
"ALe7","SMGM"
"AnM16","Paramount"
"AnM17","SU:"
"AnM20","SU:"
"AnM24","SMGM"
"AnM25","SU-I"
"AnM27","Paramount"
"AnM28","SU:"
"AnM30","SWarners"
"AnM32","SU:"
"AnM33","SU:"
"AnM35","SMGM"
"AnM37","SU:"
"ASj10","SU:"
"ASj15","SSvensk Filmindustri"
"ASj25","SU:"
"ASj30","SU:"
"ASj35","SU:"
"ASj40","SU:"
"ASj45","SU:"
"ASj50","SU:"
"ChF3","SU:"
"ChF7","SEaling"
"ChF10","SU:"
"DL1","SRank"
"DL6","SU:"
"DL7","SGFD"
"DL10","British Lion"
"DL13","SColumbia British"
"DL14","SL:USA"
"DL16","EMI"
"FZ6","SL:Switzerland"
"FZ8","SU:"
"FZ8","SU:"
"FZ10","SL:USA"
"FZ12","SColumbia"
"FZ14","SWarners"
"FZ15","SWarners"
"FZ17","SU:"
"FZ18","SColumbia"
"FZ20ZZ","SU:"
"FZ21","SWarners"
"GoA10","SU:"
"HGC2","SU:"
"HGC3","SU:"
"HGC5","Mage"
"HGC6","SU:"
"HGC14","SU:"
"HGC17","SU:"
"HGC19","SU:"
"IRa4","Universal"
"IRa10","SRKO"
"IRa12","SRKO"
"IRa14","SRKO"
"JD7","SU-I"
"JD8","Universal"
"JD14","SU:"
"JD15","Lopert"
"JD16","SL:Greece"
"JD17","SU.A."
"JD25","SL:USA"
"JD30","SU:"
"JeY5","SU:"
"JeY10","Universal"
"JeY30","SUI"
"JeY35","SU:"
"JqB10","SU:"
"JqB15","SGaumont"
"JqB18","SGaumany"
"JqB20","UGC"
"JqB22","SU:"
"JqB23","SU:"
"JqB25","SAntares"
"JqB28","SU:"
"JqB33","SU:"
"JqB38","PlayArt"
"LAr2","SU:"
"LAr3","SU:"
"LuV2","SU:"
"LuV3","SU:"
"LuV20","SU:"
"LuV40","SU:"
"LuV50","SFox"
"LuV60","SU:"
"LuV68","SU:"
"LuV70","SU:"
"LuV80","SU:"
"MiG3","SColumbia"
"MiG5","SColumbia"
"MiG7","SColumbia"
"MiG11","SColumbia"
"MiG13","SColumbia"
"MiG15","SColumbia"
"MiG17","SColumbia"
"MiG21","SU:"
"MiG23","SColumbia"
"MiG27","SU-I"
"MiG29","SColumbia"
"MiG30","SU.A."
"MiG32","SU:"
"MiG35","Universal"
"MiG39","SRFP"
"VSh9","SU:"
"VSh10","SWarners"
"VSh15","SWarners"
"VSh23","SWarners"
"VSh25","SABP"
"VSh27","S:Warners"
"WFx10","SMonogram"
"xSe10","SL:\Eg"
"AkK1","SU:"
"AkK2","SU:"
"AkK6","SU:"
"AkK7","SU:"
"AkK8","SU:"
"AkK9","SU:"
"AkK10","SU:"
"AkK11","SU:"
"AkK12","SU:"
"AkK13","SU:"
"AkK14","SToho"
"AkK15","SU:"
"AkK18","SU:"
"AkK19","SU:"
"AkK20","SU:"
"AkK21","SU:"
"AkK22","SU:"
"AkK23","SU:"
"AkK24","SU:"
"AkK25","SFox"
"AkK26","SNWP"
"AkK27","SU:"
"AkK28","SHerald"
"AkK29","SU:"
"AkK30","SShochiku"
"AkK31","SU:"
"ChW2","SMGM"
"ChW3","SMGM"
"ChW4","SMGM"
"ChW6","SMGM"
"ChW8","SMGM"
"ChW12","SMGM"
"ChW16","SMGM"
"ChW22","SMGM"
"ChW25","SColumbia"
"FLd5","SU:"
"FLd7","SU:"
"FLd10","SGFD"
"FLd15","SU:"
"FLd20","S:British Lion"
"FLd25","SU:"
"FLd27","SU:"
"FLd35","SU:"
"FLd37","SU:"
"FWx15","SMGM"
"FWx18","SMGM"
"FWx20","SMGM"
"FWx30","SU:"
"GSm10","SU:"
"HeL10","SU:"
"HeL23","SU:"
"HeL43","SU:"
"HeL46","SU:"
"HeL50","SU:"
"HSc5","SU:"
"HSc7","SU:"
"HSc15","SRKO"
"HSh10","SWarners"
"HuJ5","SMinstry of Information SL:\GB"
"MRs2","SRKO"
"MRs4","SU:"
"MRs6","SU:"
"MRs21","SU:"
"MRs25","Paramount"
"MRs26","SU:"
"MRs21","SFox"
"MRs37","SU:"
"PBi10","SU:"
"PHy6","SAssociated"
"PHy7","SU:"
"PHy9","SU:"
"PHy12","SMGM"
"PHy15","SMGM-UA"
"PHy20","Paramount"
"PHy25","SU:"
"PHy28","SU:"
"PHy29","SFox"
"PHy31","SU:"
"PHy35","SU:"
"PHy39","SU:"
"RCl1","SU:"
"RCl4","SU:"
"RCl5","SU:"
"RCl7","SU:"
"RCl13","SU:"
"RtB1","SU:"
"RtB3","SU:"
"RtB8","SUGC"
"RtB10","SU:"
"RtB12","SU:"
"RtB15","SU:"
"RtB17","SU:"
"RtB24","SU:"
"RtB26","SU:"
"RtB32","SU:"
"RtB43","SU:"
"SGi2","SU:"
"SGi3","SGFD"
"SGi4","SU:"
"SGi6","SU:"
"SGi8","SBritish Lion"
"SGi14","SU:"
"SGi18","SU:"
"VGu10","SU:"
"VGu12","SU:"
"VGu29","SU:"
"VGu34","SBritish Lion"
"VGu36","SRank"
"VM3","SU:"
"VM4","SMGM"
"VM5","SMGM"
"VM8","SMGM"
"VM10","SMGM"
"VM13","SMGM"
"VM15","SU:"
"VM17","SU:"
"VM19","SMGM"
"VM21","SMGM"
"VM22","SMGM"
"VM28","SU:"
"VM32","SU:"
"VM33","SAIP"
"WiC30","SAllied Artists"
"WiC50","S:Allied Arts"
"WiC51","SColumbia"
"WiC55","SColumbia"
"WiC60","SU:"
"WiC70","SU:"
"WiC90","Paramount"
"Z4310","SU:"
"AMs20","SU:"
"AMs25","SU:"
"AMs40","SU:"
"AMs50","SU:"
"ChC4","SEaling"
"ChC9","SEaling"
"ChC11","SEaling"
"ChC30","SMGM Twickenham"
"DSy1","SU:"
"EAB8","SU:"
"JeD10","SGFD"
"LAl2","Paramount"
"LAl4","Paramount"
"LAl4","SU:"
"LOl1","SRank"
"LOl2","SL.Olivier"
"LOl3","SA.Korda"
"MAu10","SU:"
"PhK4","SMonogram"
"PhK7","SMonogram"
"PhK25","SMonogram"
"PhK27","SMonogram"
"PhK28","SU:"
"PhK33","SMonogram"
"PhK39","SMonogram"
"Phk40","SMonogram"
"PhK42","SMonogram"
"PhK46","SU.A."
"PhK50","SBing Crosby Prod."
"RBt1","SU:"
"RBt6","SPilgrim"
"RBt17","Columbia"
"RBt20","SVariety"
"RLB9","Universal"
"RLB10","SU:"
"RLB12","Universal"
"RLB22","SU.A."
"RWh8","SMGM"
"RWh15","SEagle Lion"
"RWh20","SCardinal"
"RWh50","hamley"
"RWi1","SRKO"
"RWi3","SRKO"
"RWi9","SRKO"
"RWi12","SU:"
"RWi19","SU:"
"RWi24","SU:"
"RWi25","SU:"
"RWi28","SU.A."
"RWi29","SMGM"
"RWi31","SU:"
"RWi32","SU:"
"RWi34","Universal"
"RWi36","Universal"
"RWi37","SU:"
"SNe3","SU:"
"SNe8","SU:"
"SNe10","SLippert"
"xPe10","SU:"
"xPe20","SU:"
"ChD10","SU:"
"CoB3","SGFD"
"CoB6","SMGM"
"DS1","SU:"
"DS6","SWarners"
"DS9","SU:"
"DS10","SU:"
"DS16","SU:"
"DS17","SU:"
"DS27","SU:"
"DS30","Universal"
"DS32","SWarners"
"DS33","Universal"
"DS35","SU:"
"DS36","SMGM"
"DS37","SU:"
"DS38","Paramount"
"DS40","SMGM-UA"
"DS50","SU:"
"EK2","SU:"
"EK3","SFox"
"EK4","SFox"
"EK7","SKey"
"EK10","SWarners"
"EK11","SWarners"
"EK15","SWarners"
"EK18","SU:"
"EK20","SU:"
"FdC2","SU:"
"FdC14","SU-I"
"FdC16","Universal"
"FdC19","SU:"
"FdC23","SU.A."
"GS6","SFox"
"GS7","S:Fox"
"GS9","Paramount"
"GS12","SU:"
"GS16","Universal"
"HaW4","Paramount"
"HaW9","Paramount"
"InB1","SU:"
"InB2","SU:"
"InB3","SU:"
"InB4","SU:"
"InB5","SU:"
"InB6","SU:"
"InB7","SU:"
"InB8","SU:"
"InB9","SU:"
"InB11","SU:"
"InB13","SU:"
"InB14","SU:"
"InB15","SU:"
"InB16","SU:"
"InB18","SSvensk F.I."
"InB20","SSvensk Filmindustri"
"InB21","SL:Sweden"
"InB22","SU:"
"InB23","SU:"
"InB24","SU:"
"InB25","SSvensk Filmindustri"
"InB27","SU:"
"InB29","SU:"
"InB31","SU:"
"InB32","ABC"
"InB33","S\Dtr{NWP"
"InB34","SU:"
"InB35","SCinematograph"
"InB37","Personafilm"
"IBe4","Universal"
"IBe10","SL:\It"
"IBe16","SU:"
"MNo10","SMonogram"
"MSf10","SU:"
"PiG20","SU:"
"PiG30","SU:"
"PiG40","SU:"
"PiG50","SU:"
"PiG70","SU:"
"RHa3","SEaling"
"RHa4","SEaling"
"RHa10","SMGM:"
"RHa11","SU:"
"RRo1","SU:"
"RRo5","SOFI"
"RRo8","STania"
"RRo9","SU:"
"RRo12","SRKO"
"RRo15","SU:"
"RRo16","STitanus"
"RRo18","SMinerva"
"RRo20","SU:"
"WlB10","SRKO"
"WlB12","SColumbia"
"WlB14","SScreen Guild"
"WlB20","SLippert"
"WRh10","Universal"
"AxJ6","SU:"
"DuN1","SU:"
"DuN2","SU:"
"GLm10","SU:"
"HaC10","SU:"
"HRi10","SU:"
"IMo10","SU:"
"ISt9","prc"
"ISt20","SU:"
"ISt29","SU.A."
"ISt30","SU.A."
"ISt31","SU.A."
"ISt33","SU.A."
"ISt36","SU:"
"ISt38","Universal"
"ISt40","SU:"
"ISt42","SU:"
"JLM2","SFox"
"JLM3","SFox"
"JLM6","SFox"
"JLM8","SFox"
"JLM10","SU:"
"JLM11","SU:"
"JLM12","SMGM"
"JLM13","SU:"
"JLM14","SU:"
"JLM15","SU:"
"JLM16","SColumbia"
"JLM17","Cinecitta"
"KeA19","SRomulus"
"KeA23","SDisney"
"KeA25","SRank"
"KeA26","SU:"
"KeA29","SU:"
"KeA30","SU:"
"KeA31","SFox"
"KeA34","Paramount"
"KeA43","venska Filmindustri"
"LZa10","SU:"
"LZa20","SU:"
"LZa25","SU:"
"MxS10","SU:"
"MxS12","SU:"
"PUs1","SU:"
"PUs2","SU:"
"PUs3","SU:"
"PUs4","SU:"
"PUs5","SAnglo-Allied"
"PUs6","Concordia"
"RcF10","SU:"
"RcF12","SU:"
"RcF20","SU:"
"RcF30","SU:"
"RcF34","SU:"
"RcF40","SL:Italy"
"RiF4","SU:"
"RiF11","SU:"
"RiF18","SU.A."
"RiF20","SFox"
"RiF22","SColumbia"
"RiF24","SFox"
"RiF26","SU:"
"RiF27","SU:"
"RiF30","SMGM"
"RiF33","SMGM"
"RiF35","SU.A."
"RiF36","SdeLaurentiis"
"RiF39","SWarners"
"RiF41","SU:"
"RiF42","SU:"
"RiF47","SU:"
"RiF48","SU:"
"RMo1","SU:"
"RMo3","Universal"
"WGo10","SMGM"
"WS1","SU:"
"WS5","SU:"
"AlT10","SBritish National"
"BrW5","SU:"
"BrW8","SU:"
"BrW10","United States Pictures"
"BrW13","SU:"
"BrW100","hamley"
"BrW101","hamley"
"BVo10","SU:"
"DHa1","SU:"
"DHa2","SRKO"
"DHa3","SU:"
"DHa5","S:RKO"
"DHa7","S:MGM"
"JaH8","SU:"
"JaH16","SU:"
"JaH20","SColumbia"
"JaH24","SU:"
"LGt10","SU:"
"LGt12","SU:"
"LGt23","Paramount"
"LGt25","SU:"
"LGt32","SU.A."
"LGt33","SU:"
"LGt40","SU:"
"LGt45","SU:"
"NR1","SRKO"
"NR2","SU:"
"NR1","SRKO"
"NR7","FimMakers"
"NR8","SRKO"
"NR10","SRepublic"
"NR14","SMGM"
"NR19","SMGM"
"NR20","Us"
"RoN3","SU:"
"RoN4","SU:"
"RoN5","SFox"
"RoN16","SU:"
"RoN17","SU:"
"RoN18","SFox"
"RoN28","SAI"
"RoN30","SAvco"
"RoR1","SEnterprise"
"RoR3","SRossen"
"RoR4","SU:"
"RoR8","SFox"
"RoR25","SU:"
"GdS2","SLux"
"GdS4","SU:"
"JPM5","SU:"
"JPM10","SU:"
"JPM15","SU:"
"JPM20","SU:"
"JPM25","SU:"
"TFi3","SU:"
"TFi12","Hammer"
"Z4710","SU:"
"APo10","SMGM"
"APo40","SU:"
"APo43","Universal"
"BeK10","SGFD Gainsborough"
"CTB15","SU:"
"CTB25","SDisney"
"GoP5","SU:"
"GoP12","SRKO"
"GoP15","SU:"
"GoP25","SU:"
"HCs1","SU:"
"HCs2","SU:"
"HCs3","SU:"
"HCs4","SRomulus"
"HCs5","SU:"
"HCs6","SU:"
"IGg10","SRKO"
"JLo3","SU:"
"JLo4","SColumbia"
"JLo8","SU:"
"JLo11","SRank"
"JLo13","SU:"
"JLo14","SU:"
"JLo15","SU:"
"JLo17","SU:"
"JLo18","SU:"
"JLo22","SU:"
"JLo23","SU:"
"JLo24","SU:"
"JLo25","SDial"
"JLo26","SU:"
"JLo27","SU:"
"JLo35","SU:"
"JLo30","SColumbia"
"JPL10","UGC"
