movie_id,award_id
RaT30,H
RaT38,aw
RaT42,
RdM8,H**
RdM10,
RdM30,H*
TYg12,aw
TYg17,
TYg20,
TYg25,H**
TYg40,H
WAr42,-H
WAr44,-H
WAr50,-H
WAr54,-H
xAb1,
xFa10,aw
xHu10,aw
ACy10,
ACy14,
ACy16,
ACy20,H
ACy22,
ACy29,
ACy32,
ACy34,
ACy38,H*
AlL2,
AlL3,
CLB10,aw
CLB20,aw
FlM1,aw
FlM1,H
FlM2,aw
FlM4,aw
GFr10,
GFr15,
GFr20,
GFr30,aw
GFr40,aw
GFr50,aw
GFr60,aw
GKe4,
GKe5,
GKe8,"H**, AAN"
GKe9,
HKl17,aw
HKl20,aw
HKl23,H
IGu11,
IGu13,
IGu15,aw
IGu18,aw
IGu21,H*
IGu26,H
IGu28,H***
IGu29,H
IGu33,aw
JpS10,aw
JT1,H***
JT2,"F55, H***"
JT3,"H*, AA for"
JT4,H*
JT5,H
LLa5,
LLa20,aw
LSm10,aw
LSm17,
MCg10,
SaF13,H
SaF20,aw
SM1,
SM3,H****
SM4,H***
SM7,H***
StD4,H
StD24,H*
StD33,H**
StD35,H***
StD41,H**
StD42,
StD45,H*
StD51,H**
StD58,H**
StD61,"F83, H*"
StD72,aw
StD80,aw
WlJ10,aw
WlJ14,H*
ZJu10,aw
FF1,aw
FF2,aw
FF4,aw
FF5,aw
FF6,AA foreign
FF7,GP
FF9,"AA foreign, AAN, AAN dir"
FF12,"AAN dir, H*"
FF13,
FF14,
FF15,"F38, H**, AA for, AAN dir"
FF18,H
FF23,
FF40,
FF50,
GoG10,
HFr18,aw
HFr20,H*
HFr50,aw
HLF10,H
HyC10,H*
IdL1,-H
IdL2,-H
IdL3,H
IdL4,
IdL5,
IdL10,aw
JDh5,H
JG10,aw
JG15,
JLT2,aw
JLT12,aw
JLT15,aw
JLT17,aw
JLT19,H
JLT24,H*
JLT29,H
JLT32,H
JLT34,H
JLT36,aw
JLT39,H
JLT40,aw
JoP2,H
JoP20,H
JoP40,
JoP41,
JoP43,
JoP50,H-
MA2,
MA3,
MA4,aw
MA5,H*
MA6,H*
MA7,aw
MA8,aw
MFr2,H*
MFr5,aw
MFr13,aw
MFr16,aw
MFr20,RFP
MFr23,
MFr29,"H**, AAN"
MFr33,H*
MFr40,aw
MiA6,H**
MiA7,aw
MiA17,aw
MiA21,aw
MiA22,aw
MiA24,aw
MiA27,aw
MiA35,aw
RcB1,H*
RcB3,H*
RcB5,[27]
RcB8,
RcB9,aw
RcB16,"H*, RFP"
RcB17,"AAN dir, H**"
RcB18,
RcB19,aw
RcB21,aw
RSB1,aw
RSB8,aw
ShI15,
ShI20,
ShI40,aw
ShI41,aw
ShI50,Palm
ShI52,
ShI55,
xdH10,aw
Z5010,
Z5020,
AR4,aw
AR5,W50
AR8,
AR10,aw
CrR10,"H-, CR-"
CyE8,
CyE10,
CyE30,H*
CyE40,
DoW5,
DoW10,
DoW15,
DoW51,
DoW80,
DoW81,
DoW82,
DoW95,H
DoW97,
DoW99,
DoW102,
DoW107,
DoW110,
DoW120,
DoW130,
EBe5,aw
EBe7,H
EBe10,aw
GrG10,aw
HKr10,aw
HKr20,aw
HKr30,aw
HrJ14,lc
LBu1,
MZa5,
MZa10,H*
MZa15,
MZa20,
MZa23,H
MZa30,
MZa35,
PaH1,aw
PaH3,aw
PaH50,
PaH51,
PaH52,
PaH53,
PaH54,
PaH55,
PaH60,
PaH106,
PaH108,
PaH109,
PaH110,
PaH112,
PaH113,
PaH114,
PaH115,
PaH116,bnw
PaH117,bnw
PaH118,
PaH119,
PaH120,
PaH121,
PaH122,
PaH123,
PaH124,
PaH125,
PaH126,
PaH127,
PaH128,
PaH215,H
PLo10,aw
RCv10,H*
RPa15,H*
RPa25,aw
RiQ1,aw
RiQ2,aw
RiQ10,aw
RiQ15,H**
RiQ17,aw
RiQ20,aw
RiQ23,
RiQ27,aw
RiQ29,H
RiQ30,
RiQ35,H
RrS10,H
RSn10,AA
RSn100,
CMk11,aw
CMk16,aw
CMk20,aw
CMk30,aw
CMk40,aw
CNy1,H**
CNy15,H
DaM1,H*
DaM6,
DaM7,
DaM10,H*
DaM30,H*
DaM35,H
EMr10,
EMr13,
EMr15,
FrQ10,"AA, H***"
FrT5,H*
FrT7,H
FrT10,H*
FrT13,H*
FrT16,H
FrT20,H
FrT22,H
FrT23,
FrT25,
FrT30,
FrT32,
GH3,H**
GH8,H*
GH12,Z*
GH15,
GH16,H*
GH25,H
GH35,aw
GiF10,aw
HaB1,AAN
HaB3,
HaB5,
HaB20,
HaB24,
HaB27,
HaB35,H
HHo3,H
HHo5,H*
HHo10,H
JHo1,aw
JHo15,aw
JHo20,H
JHo24,H
JHo40,
JmH1,aw
KHu13,aw
KHu15,aw
KHu18,
KHu21,CG*
KHu22,H*
LeK10,aw
LGB10,aw
MuB1,aw
MuB5,H*
NJu3,
PeB2,aw
PeB5,aw
PeB6,H*
PeB10,
PhL10,
PhL12,
PhL13,
PhL15,
PhL16,
PhL19,
PhL21,
PhL100,
PhL124,
PhL125,
PhL135,
xSc10,aw
ADx2,
ADx3,
ADx4,
ADx5,
ADx10,
ADx11,"school, Belgium; town, Belgium"
ADx12,aw
ADx13,aw
ADx14,aw
ADx20,aw
ADx25,aw
ADx30,aw
ADx37,aw
ADx39,aw
ADx45,aw
AFo10,aw
ALv100,
ALv101,
ASu10,H**
CFr10,aw
DkP5,H
DKu1,AAN
DKu5,
DKu10,AAN
EDW10,H
EDW14,aw
EDW22,H
EDW30,aw
EuL30,aw
FFe10,aw
HEs10,"H, CG**"
HoC10,H
JA5,aw
JA10,aw
JHi7,H*
JIv6,aw
JIv8,
JIv11,H
JIv15,H
JIv20,h-
JIv21,
JIv28,H*
JIv30,H**
JIv33,H
JIv37,aw
JIv40,aw
JIv42,aw
JIv45,aw
JIv47,aw
KaS10,aw
KaS14,aw
KaS20,aw
KaS23,aw
KaS25,aw
KaS30,aw
LgC10,aw
LgC30,aw
LiA10,H**
LiA20,H***
LiA30,H**
LiA40,aw
LiA50,aw
MCy3,
MCy5,
MCy11,
NLr10,H****
NuJ1,H*
NuJ2,H*
NuJ3,H
NuJ4,aw
NuJ7,H
NuJ10,aw
RDW7,bnw
RoA3,aw
RoA4,H**
RoA5,aw
RoA7,aw
RoA11,aw
RoA23,H*
RoA25,H*
RoA28,H**
RoA30,aw
RoA32,H*
RoA41,H
RoA45,
RoA57,H
RoA64,
RoA65,aw
RoA66,aw
RoA68,H
SSn1,H
SSn2,aw
StK1,
StK2,
StK3,H**
StK6,H**
StK10,"AAN, AAN dir, H**"
StK15,H*
StK20,
VeS10,aw
VeS30,aw
WoR25,H
AMa10,Korea
AMa50,"H**, AAN"
AMa60,"Cape Kennedy, FL"
AWj5,aw
AWj7,GP dir
AWj10,aw
AWj12,aw
AWj13,aw
AWj16,aw
AWj22,aw
AWj23,aw
AWj25,aw
AWj27,"Lodz, Ploand; T(1890)"
AWj30,aw
AWj33,aw
AWj34,aw
AWj35,aw
AWj37,"H*, BFA"
AWj38,
AWj41,
AWj43,
AWj45,
AWj46,
AWj48,
AWj50,
GGr1,aw
GGr8,H-
GGr9,aw
GGr10,aw
GGr12,aw
GGr18,aw
GSc2,aw
GSc3,aw
GSc4,aw
GSc5,aw
GSc6,aw
GSc14,aw
GSc18,
GSc19,
HLS10,aw
HoK5,
HoK8,
HoK10,CG*
HoK12,H
IIl10,aw
JAl10,aw
JJu10,aw
JWe1,aw
JWe3,H*
JWe5,aw
JWe6,aw
JWe7,aw
JWe12,aw
KoI5,aw
KoI8,aw
KoI10,H***
KoI15,aw
KoI25,aw
KoI30,aw
KoI40,aw
KoI45,aw
KoI50,aw
KoI55,aw
KoI60,aw
KoI65,aw
KoI67,aw
KoI70,aw
LaB10,aw
LNm10,H*
MT10,aw
NKo10,aw
NKo25,aw
PeG3,H
PeG6,CG*
PtF10,aw
SR15,H***
SR20,aw
SR25,aw
SR30,aw
SR35,aw
SR36,H**
SR35,
SR36,
SR38,aw
SR40,aw
SR45,aw
SR50,aw
SR55,Golden Bear
SR60,aw
SR65,aw
SR80,aw
TKg10,aw
xTu10,aw
YvR3,-H
YvR6,
YvR10,H*
ABl10,aw
ASk10,aw
BE4,H
BE7,H*
BE9,H**
BE12,H***
BE16,
BE19,aw
BE23,H
BE30,H
BE34,"F24,H*"
BE37,
BE41,\Tcol
BE45,
BE47,aw
BVS3,aw
BVS10,aw
CoW1,aw
CoW2,aw
CoW3,H*
CoW5,H*
CoW6,aw
CoW7,aw
CSG10,
DeM1,"AA, AA dir, H****"
DeM2,H***
DeM8,"F52, H**"
DeM10,H**
DeM17,H
DeM20,"AAN, H**"
DM100,
DM101,
DM200,
DM230,H
GFj10,aw
GFj15,H
GFj20,aw
GTz3,aw
GTz10,aw
HeH10,H
HeH12,
HVe10,aw
HWo1,
InA10,
InA15,"H, W50"
InA30,aw
InA50,aw
IPa10,aw
JCn1,H**
JCn2,aw
JCn4,aw
JCn6,H**
JuA100,
JuA101,
JuA102,
JuA103,
JuA106,
JuA107,
MvS1,H*
MvS2,H*
MvS3,H
MvS10,H
NPa3,"F61, H***"
NPa10,aw
NPa20,aw
NPS10,aw
NPS15,aw
NPS20,aw
NPS25,aw
PhD1,aw
PhD2,H*
PhD10,aw
PhD15,aw
RAl1,aw
RAl5,aw
RAl20,
RAl50,
RAl55,H*
RAl56,"F34, Palm, NSFC1970, H***, AAN, AAN dir, Z*"
RAl62,H
RAl68,H
RAl69,
RAl70,RE***
RAl71,H*
RAl72,H*
RAl73,"NFR, H**"
RAl76,aw
RAl80,aw
RAl87,"H, GC***"
RAl88,
RAl90,aw
RAl93,AAN dir
RAl95,AAN dir
RAl98,
RAl101,
RAl104,
RCo3,W50
RCo9,aw
RCo13,aw
RCo14,aw
RCo15,aw
RCo23,aw
RCo32,
RCo33,aw
RCo35,aw
RCo37,
RCo38,
RCo43,
RCo45,aw
RCo46,aw
RCo47,
RCo48,
RCo60,
RCo70,
RGt10,
RGt15,
RMl1,H
RSt100,
RSt102,
RSt103,
RSt104,
RSt105,
RSt107,
RSt108,
RSt109,
RSt110,
RSt111,
RSt112,
RSt113,
RSt114,
RSt115,
RSt116,
RSt117,
RSt118,
RSt201,aw
RSt319,
RSt320,
RSt321,
RSt324,
RSt325,
RSt326,Emmy dir
RSt327,
RSt329,
RSt330,
RSt331,
RSt332,
RSt334,
RSt335,
RSt336,
RSt338,
RSt339,
RSt340,
RSt341,
RSt342,
RSt344,
RSt405,aw
RSt441,
RSt442,
RSt445,
RSt446,
SK1,aw
SK6,Z*
SK8,aw
SK12,"AAN, AAN dir"
SK14,aw
SK16,aw
SK20,aw
SK26,(H)
SK30,aw
SuH2,
SuH10,
SuH14,
SuH15,
SuH20,
ToG3,aw
ToG6,H
ToG8,aw
ToG9,aw
ToG10,aw
ToG15,H*
ToG20,aw
ToG22,aw
VDa10,H*
WiF10,H
AbB1,aw
ABd,aw
AVL2,H*
AVL6,aw
AVL7,aw
AVL9,aw
AVL10,-H
AVL11,H
AVL13,CG**
AVL17,aw
AVL19,aw
AVL21,aw
AVL29,aw
AVL30,H
AVL35,H*
CD8,aw
CD11,aw
CD20,aw
CD22,H
CD28,H-
CD31,
CD33,
DMG1,aw
DMG2,
FCk1,
FCk2,
FiC1,H***
FiC3,aw
FiC4,aw
FiC13,
FiC20,aw
FrE10,aw
GeP40,H*
GOw10,aw
GOw15,aw
GOw20,aw
HeD100,
HeD102,
HeD104,
HeD106,
HeD109,
HeD111,
HeD112,
HeD113,
HeD114,
HeD115,
HeD116,
HeD117,
HeD119,
HeD120,
HeD122,
HeD123,
HeD125,
HeD126,
HuC4,aw
HuC1,aw
IML101,
IML102,aw
JaK4,"AA for, Z*"
JNs100,
JNs101,
JNs102,
JNs103,
JNs104,
JNs105,
JNs106,
JNs107,
JNs108,
JNs109,
JNs110,
JNs111,
JNs112,
JNs210,H*
JqR5,aw
JqR10,aw
JqR15,aw
JqR20,aw
JqR23,aw
JqR25,aw
JqR30,aw
JqR35,aw
JqR43,aw
JqR50,aw
JqR55,aw
JuB101,
JuB104,
LMa3,aw
LMa4,aw
LMa5,
LMa6,aw
LMa17,aw
LMa19,aw
LMa24,BFA
LMa26,aw
LMa28,aw
LMa30,AAN
LMa35,
LMa37,
LMa40,aw
MFe10,aw
MFe20,aw
MFe25,aw
MFe30,aw
MFe40,
MR2,H**
MR3,aw
MR4,"H*, Venice Film Festival"
MR7,
MR9,aw
MR12,aw
MR14,H**
MR15,
MR17,H*
MR19,aw
MR25,H
MR29,(H*)
MR30,
MR34,aw
NAC10,aw
RoL59,aw
RoL60,aw
RoV1,H
RoV2,aw
RoV3,H*
RoV5,
RoV7,H
RoV13,H*
RoV15,-H
TPo8,aw
TPo12,H
TPo13,H
TPo14,aw
TPo16,
TPo21,CG*
TPo24,aw
Z5610,
Z5615,
ArH102,
ArH103,
ArH104,
ArH106,
ArH108,
ArH110,
ArH113,
ArH114,
ArH115,
ArH116,bnw
ArH117,
ArH204,aw
ArH205,aw
ArH208,aw
ArH209,aw
ArH210,H**H
ArH211,aw
ArH215,"F85,H*"
ArH218,H
ArH220,H
ArH225,aw
ArH227,aw
ArH236,
ARy10,aw
ARy15,aw
ARy20,aw
ARy30,aw
ARy45,aw
AuJ10,aw
BB3,H
DTa100,aw
DTa101,aw
DTa102,aw
DTa103,aw
DTa104,aw
DTa105,aw
DTa106,aw
DTa212,(H)
DTa215,H*
DTa221,
DTa222,
EMo5,aw
EMo15,aw
EMo17,aw
EMo20,"F84,H*, AAN dir"
EMo25,H
EMo30,aw
EMo40,
FMe10,aw
FMe12,aw
FrR1,aw
FrR11,aw
FrR20,H**
GTh5,aw
GTh10,H
GTh12,
GTh14,
GTh16,
GTh18,
GTh20,
GTh22,
GTh24,
GTh26,
GTh28,
GTh30,
GTh32,
GTh37,
GTh38,
GTh40,
GTh42,
GTh44,
GTh46,
GTh50,
GTh52,
GTh54,
GTh55,
GTh56,
GTh57,
GTh58,
GTh60,
GTh62,
IFr1,aw
IFr4,"H***, Z*"
IFr5,AAN
IFr6,H***
IFr7,
IFr9,aw
IFr14,PU:
IFr18,
IFr19,aw
IFr25,H
IFr30,H
IFr32,aw
IFr33,aw
IFr35,H
IFr50,aw
IFr51,prc
IFr52,
InH2,aw
InH18,aw
InH25,aw
JBC2,aw
JBC3,aw
JBC6,aw
JBC10,aw
JBC12,aw
JBC14,H
JBC16,aw
JBC18,aw
JBC27,aw
JBC30,aw
JBC55,
MiW10,aw
MiW12,H**
MiW13,aw
MiW16,aw
MiW18,aw
MiW20,H
MiW21,
MiW23,
MiW27,aw
MiW30,H
MiW35,aw
MiW43,H
MRe5,aw
MRe7,H
NAA10,aw
RDa1,H*
RDa3,aw
RDa5,H**
RDa8,aw
RDa9,aw
RDa10,aw
RDa21,aw
RDa23,
RMu6,aw
RMu18,aw
RMu19,aw
RMu33,aw
RMu37,H*
RMu46,H
SJF11,aw
SJF19,
SJF20,
SJF21,aw
SJF22,
SJF23,aw
SL1,"H***, AAN, AAN dir"
SL3,H
SL4,
SL7,H***
SL8,aw
SL9,aw
SL14,H*
SL15,H*
SL19,H*
SL20,H*
SL22,aw
SL23,Z*
SL26,aw
SL29,H
SL35,AAN AANdir RW**** H*
SL39,(H)
SL44,aw
SL49,aw
SL50,aw
SL52,
SL53,
SL54,
SL56,
SL59,aw
SL60,aw
SL62,
SS00,aw
SS01,aw
SS02,aw
SS03,state 1st prize
SS04,aw
SS1,
SS2,aw
SS4,
SS5,H*
SS6,"H**, AAN"
SS8,H*
SS13,"H**, AAN"
SS20,aw
SS26,"AA, AA dir"
SS32,aw
SS34,"AAN, AA dir"
SSi115,
WPr10,aw
YMa1,
YMa15,
Z5710,
Z5730,
Z5735,
AN10,H*
AnQ10,-H
ArP1,aw
ArP2,aw
ArP4,
ArP5,"NFR, H****, AAN, AAN dir"
ArP6,aw
ArP10,aw
ArP15,H*
ArP16,H
ArP18,AANdir H*
ArP20,aw
AtR10,aw
BoS50,
BoS61,
BoS62,
BoS70,
BoS75,
BoS80,
ClC1,aw
ClC2,aw
ClC10,aw
ClC11,aw
ClC20,H**
ClC21,aw
ClC22,aw
ClC24,aw
ClC31,aw
ClC35,aw
ClC38,aw
ClC49,
ClC50,
ClC58,
DLR3,
DLR4,
DLR5,H
DLR8,aw
DLR10,H
DLR15,aw
DVs1,
DvS3,H*
FT1,
FT2,"Palm dir, H**"
FT4,H**
FT6,aw
FT7,[8]
FT8,H*
FT9,aw
FT10,
FT10,
FT11,
FT12,aw
FT13,
FT14,aw
FT15,"AA for, AAN dir, H***"
FT16,H*
FT18,aw
FT20,Z*
FT21,France; T(1928)
FT28,aw
FT30,aw
GDu10,aw
IGi10,H
IGi20,H
IrK2,H*
IrK7,aw
IrK10,aw
IrK14,H**
IrK15,H*
IrK25,
IrK27,
IrL10,aw
JCa4,"AAN, AAN dir, H***"
JCa7,H
JCa9,H*
JCv2,aw
JCv4,aw
JCv12,aw
JCv16,H
JFe10,H*
JFe20,H
KRz4,Z*
KRz14,H**
KRz16,aw
KRz25,aw
KRz36,aw
KRz40,H
MBc10,aw
MCm1,"H*, AA for"
MdC10,"AAN, H*"
MPi1,Palm
MPi10,Prix Jean Vigo 1969
MPi13,aw
MPi23,-H
MPi40,
MPi20,
MPi50,
NLl93,
NLl95,
NLl96,
NLl97,
NLl98,
NLl99,
NLl100,
NLl103,
NLl104,
NLl107,
NLl108,
NLl109,
NLl111,
NLl113,
NLl114,
NLl115,
RCu10,aw
SHa6,aw
SHa10,
SHo2,H**
SHo3,
SHo4,H*
SHo6,aw
WWh50,
WWh80,aw
YCh10,
YCh15,
Ych20,
Ych22,
Ych25,
Chahine,\Eg ypt
AnT4,
AnT5,H**
AnT6,
AnT16,
ChH10,
DiD10,aw
DoS5,aw
DoS8,aw
DoS12,H
DoS16,H*
DPt1,aw
DPt3,aw
DPt16,
DPt17,
DPt19,
DPt21,H
DPt23,H
DPt30,
DPt35,aw
DPt36,
DPt37,aw
DPt39,
ERr5,aw
ERr10,aw
ERr12,aw
ERr17,aw
ERr20,"AAN foreign, H*"
ERr22,aw
ERr30,aw
ERr33,
ERr37,
ERr43,aw
ERr45,aw
ERr47,aw
ERr50,aw
ERr52,aw
ERr55,
INw30,aw
INw31,
INw32,aw
INw33,aw
INw60,aw
JLG4,aw
JLG8,aw
JLG9,PU:
JLG10,aw
JLG11,
JLG14,aw
JLG15,aw
JLG16,aw
JLG21,
JLG22,
JLG24,aw
JLG25,aw
JLG30,aw
JLG33,
JLG40,aw
JLG52,aw
JLG55,aw
JLG57,aw
JLG61,aw
JLG63,SU:
JLG65,aw
LeH10,
Leh20,
Leh21,
PlA100,
PlA101,
PlA120,
PWe2,H
PWe4,
PWe6,
PWe10,R(PG)
PWe15,aw
RAs10,aw
RAs20,aw
RuM30,
RuM40,
SB1,
SB2,AA for
SRo1,
SRo2,
SRo3,
SRo4,
SRo20,"H**, Z*"
SRo35,H
SRo39,aw
SRo40,H*
TRs1,H*
TRs3,H*
TRs4,H***
TRs12,"H***, AA, AA dir"
TRs18,
TRs19,
TRs20,
TRs21,
TRs22,H
TRs23,H
TRs25,H
TRs28,aw
VJD1,aw
VJD2,H*
xDe10,aw
ACj110,aw
ACj111,
ACj112,aw
ACj113,aw
ACj115,aw
ACj116,aw
ACj117,aw
ACj119,aw
ACj120,aw
ACj121,aw
ACj122,aw
ACj123,aw
ACj124,aw
ACj125,aw
ACj127,aw
ACj128,aw
BiK10,aw
ClL1,
ClL2,
ClL3,
ClL4,
ClL5,AA dir
ClL6,
ClL8,
ClL9,
ClL11,
ClL12,
ClL13,
ClL15,
ClL16,
ClL17,
ClL18,
ClL21,
ClL22,
ClL25,SE++
ClS10,aw
ClS16,aw
ClS22,aw
ClS25,
ClS31,Aaw
ClS33,aw
ClS36,aw
ClS40,Cesar dir
ClS45,
DuC10,-H
DPo1,
DPo2,
DPo3,
DPo5,
DPo6,
DPo7,
DPo15,"manor restaurant, England"
ECo20,aw
FCo10,
FCo20,
GeR1,aw
GiP10,Z*
GiP20,
GOu10,aw
GOu20,H
GOu30,aw
GOu35,aw
GPl10,H*
GSj1,aw
GSj2,aw
HAG1,aw
IMx10,H
IS1,aw
IS3,H***
IS4,aw
IS6,"AA, H***, Z*"
IS7,
IS10,H**
IS11,H
IS16,-H
IS20,
IS25,
IS29,
IS32,
JL5,H*
JL10,h
JL13,"F46, H"
JL15,H
JqD1,H*
JqD3,aw
JqD4,"H**, GP"
JqD5,aw
JqD6,aw
JqD8,aw
JqD12,aw
JqD15,aw
JqD17,aw
JqD20,aw
JqD22,Grand Prix Nationale
JqD28,aw
JSq10,aw
JWa2,H
LRg10,aw
LSt10,aw
MaB1,aw
MaB10,aw
MaB12,aw
MaB21,aw
MaB28,aw
MBo10,aw
MeW10,aw
MeW30,aw
NOs3,
NOs4,
NOs12,
NOs20,
NOs35,aw
RhL10,aw
RhL13,aw
RhL15,aw
RhL20,aw
RMD10,aw
RRu3,aw
RRu5,aw
RRu7,aw
RRu10,aw
RRu20,"H*, AANdir"
SiA10,aw
StB4,aw
AKj10,
AKj11,
AKj12,
AKj13,
AKj14,
AKj15,
AKj17,
AKj18,
AKj19,
AKj21,
AxS10,aw
BFo2,aw
BFo3,aw
BFo4,aw
BFo6,aw
BFo12,H*
BFo13,H*
BFo14,H
CBl20,aw
CBl25,aw
CBl32,aw
CBl35,aw
CBl40,aw
CBl67,aw
CBl69,aw
CBl70,aw
CBl73,aw
ElP10,
ElP30,
EOB1,H
FrF15,aw
FrF22,aw
FrF28,aw
FrF30,
FrF40,
FrF45,
GeW3,H
GeW5,H*
GnN14,aw
GnN15,aw
GoH50,
GoH51,H*
GoH54,H*
GxR03,aw
GxR05,aw
GxR06,aw
GxR07,aw
GxR10,H
GxR20,aw
GxR10,aw
GxR10,aw
HiT10,aw
HiT17,
HiT18,
HiT30,aw
HiT35,
HrC10,H*
ICs2,aw
ICs3,aw
ICs4,aw
ICs5,aw
ICs6,aw
ICs8,aw
ICs9,H
ICs10,aw
ICs11,aw
ICs12,aw
JoQ10,H*
JRo10,aw
MBd10,H
NKp1,aw
NKp5,aw
NKp10,aw
NKp12,aw
NKp22,aw
NKp30,aw
NKp40,aw
PaP2,aw
PaP10,aw
PaP19,aw
PaP20,aw
PaP25,aw
PaP26,aw
PaP28,aw
PaP32,aw
PaP35,aw
PdB3,H**
PdB10,
PEt10,H*
PMo1,aw
PMo3,aw
PMo5,aw
PMo12,aw
PMo13,aw
PMo15,aw
PMo17,aw
PMo19,aw
PMo20,aw
PMo22,H
PMo27,aw
PlT1,aw
PlT8,aw
PlT10,aw
PlT20,aw
PlT50,aw
PlT60,aw
RDL3,"F40, H****"
RDL4,H***
RDL8,aw
RDL10,aw
RDL11,H**
RDL12,H*
RDL13,H
RDL15,England; T(1500)
RDL18,(H)
RDL19,H
RDL20,H
RDL24,H
RMe5,aw
RoP2,H**
RoP3,aw
RoP5,
RoP7,
RoP9,H
RoP10,aw
RoP15,RE***
RoP20,
SaP4,H***
SaP6,
SaP10,aw
SaP11,H**
SaP15,aw
SaP19,aw
SaP20,H
SaP25,aw
SaP30,CG**
SCl5,aw
SCl10,aw
SeL1,aw
SeL20,aw
SeL26,aw
SeL30,aw
SeL35,aw
SeL55,H**
SlV10,aw
ViM10,aw
ARG1,aw
ARG2,
Ava3,aw
AVa10,aw
AVa12,aw
AVo10,aw
BB6,
BB7,AAN dir
BB8,H*
BB9,
BB10,aw
BB11,"AA, T90, AA dir"
BB15,
BB17,
BtB3,
BtB5,AA for
BtB7,aw
BtB13,aw
BtB15,
BtB19,aw
BtB25,aw
BtB29,aw
BtB32,aw
BGi10,
BGi11,
BGi13,
BGi16,
BGi17,
BGi18,
BGi19,
BGi20,
BGi21,
CJ3,aw
CJ4,H* W50
CJ8,H
CJ9,(H)
CJ10,aw
ElS2,aw
ElS4,aw
ElS10,aw
FPy1,"Z*, H*, AAN dir"
Fpy7,
FPy8,H*
FPy10,(H**)
FPy20,H
FPy22,"H, [27]"
FPy30,
GgE10,aw
GlR10,aw
GlR15,aw
GlR20,aw
GlR25,aw
GRH1,H
GRH3,H**
GRH4,H*
SU:,
GRH5,H*
GRH7,
GRH8,AAdir
GRH9,H*
GRH10,H*
GRH11,H
GRH12,aw
GRH20,RE**
ILb10,aw
ILb12,aw
JsL10,
JPd10,aw
JPd20,aw
JPd26,
LFr10,aw
LHM1,H
LHM3,H*
PY3,
PY4,
PY6,
PY7,"Boston, MA"
PY10,aw
PY11,H*
PY13,aw
PY15,aw
PY19,H
PY20,aw
PY25,RE**+
PY32,
PY37,
RD1,aw
RD7,aw
RD8,aw
RD9,aw
R.Donner,
RD15,aw
RD18,aw
RD20,aw
RD30,aw
RD37,aw
RD41,aw
RoT10,aw
RoT20,aw
RNe1,H*
RNe10,H*
RNe15,CG***
RNe23,H
SP5,
SP6,
SP25,H*
SP31,H*
SP33,aw
SP40,H**
SP45,H
SP49,aw
SP55,"H*, CG****"
SP57,F08
SP61,"AA, AA dir, H**, T90"
SP67,aw
SP68,
SP70,aw
SP75,aw
AMk10,H*
ASe10,H**
AWa1,aw
AWa10,aw
AWa12,aw
AWa13,aw
BdY1,aw
BdY3,aw
BdY6,aw
BoW1,aw
BoW4,H*
BoW6,"Prix special de Jury, Cannes 1971"
BuT10,H
Cdi10,
CuH2,aw
CuH10,
CuH14,aw
CuH20,H
DCh15,aw
FFC2,aw
FFC3,
FFC4,aw
FFC6,H**
FFC8,"BFA, Z*, H**"
FFC10,aw
FFC11,aw
FFC12,H
FFC15,H**
FFC26,
FJS2,H***
FJS3,
FJS5,H*
FJS14,aw
FJS29,H
FJS35,H*
GLt2,
GLt10,H
GLt20,
HvH11,
HvH12,
HvH14,
ILa10,[16]
ILa15,
ILa31,F89
ILa32,"H*, F33"
ILa34,aw
ILa38,H**
ILa50,
ILa55,"kingdom, Africa; Queens, NY"
JaS10,
JaS11,
JaS12,
JaS13,
JaS13,
JaS38,H*
JaS40,H
JaS42,aw
Jas44,
JaS46,"H, W50"
JaS48,H*
JaS56,aw
JaS65,H
JGi10,aw
JLw10,aw
JSn10,Mexico
KgD10,aw
LiW1,aw
LiW6,aw
LiW7,aw
LiW8,
LiW9,
LiW10,Z*
LiW14,
LiW20,aw
LiW25,aw
LiW30,aw
NJ1,
NJ8,H**
NJ12,aw
NJ13,H*
NJ14,aw
NJ15,aw
NJ16,H*
NJ20,H*
NJ25,F90
NJ34,
PdR10,aw
PK3,H
PK6,H
PK7,"AAN, H*"
PK15,
PK22,
RHd2,
RtD10,
RtD13,
RyS10,aw
RyS20,aw
SPv10,H
WHu10,H*
WHu14,aw
WHu17,aw
WHu27,
Whu29,
AII1,aw
AII3,aw
CB3,aw
CB14,
CB15,
CB18,
HaM11,
HGL10,aw
IDk4,aw
IDk6,aw
IDk10,H
IDk30,aw
IDk32,aw
IvP10,lc
IvP15,aw
IvP20,
IvP24,H
IvP27,aw
IvP40,
JEu15,
JGs6,H
JGs20,H*
JGs30,
JGs31,H
KRu2,AANdir H***
KRu3,aw
KRu4,(H*)
KRu6,aw
KRu7,aw
KRu8,aw
KRu10,H*
KRu12,aw
KRu16,aw
KRu25,(RE***)
KRu25,(RE***)
KRu28,
KRu30,
KRu37,
LFa10,aw
LHz15,aw
LHz18,
LHz20,aw
LHz30,aw
LwT10,
LwT20,H
LwT25,aw
LwT30,H
LwT33,(H)
LwT43,
LwT50,
MAp7,
MAp14,
MAp21,
MAp25,RE
MAp27,H
MAp34,
MAp41,
MAp42,
MAp43,
MAp45,
MAp47,
MF2,"AAN for, H*"
MF3,aw
MF4,aw
MF6,H*
MF7,H*
MF8,"H**, AA, AA dir"
MF9,
MF15,aw
