Joseph,Mansfield,1929,1950,1889,1971,USA,Mt(Ivy Sawyer),9384
Nelson Pereira,dos Santos,1955,1971,,,Brazil,Ty(Cinema Novo),9385
Richard C.,Sarafian,1973,1970,,,USA,,9386
Joseph,Sargent,1966,1980,,,USA,,9387
Arlene,Sanford,1996,,,,,Ge(F),9389
Peter,Sasdy,1970,1983,,,,,9390
John Monk,Saunders,1927,1935,1895,1940,USA,,9391
Carlos,Saura,1977,1989,,,Spain,,9392
Jaques,Saurel,1985,,,,France,,9393
Claude,Sautet,1960,1992,1924,,France,,9394
Pierre,Sauvage,1984,,,,USA,,9395
Philip,Saville,1999,,,,Great Britain,,9396
Victor,Saville,1927,1955,1897,1979,Great Britain,,9397
Tom,Savin,1990,,,,USA,,9398
John,Sayles,1980,1991,,,USA,Nt(independent,9399
Irving,Scaraf,1991,,,,USA,Mt(Allie Light),9400
George,Schaefer,1954,1993,1920,,,,9401
Eric,Schaeffer,1996,,,,,,9402
Dirk,Shafer,1996,,,,,,9403
Franklin J.,Schaffner,1963,1982,1920,,USA,,9404
Henning,Schallerup,1978,,,,,,9405
Dore,Schary,1963,,1905,1980,USA,,9406
Jerry,Schatzberg,1970,1987,,,USA,,9407
Alan,Schecter,1991,,1966,,USA,St(Imperial),9408
Robert,Scheerer,1980,,,,USA,,9409
Andrew,Scheinman,1994,,,,,,9410
Aubrey,Schenck,1972,,,,,,9412
Carl,Schenkel,1993,,,,,,9413
Fred,Schepisi,1970,1993,,,Australia,Mt(Joan Ford,9414
Victor,Schertzinger,1917,1942,1880,1941,USA,,9415
Pal,Schiffer,1970,,,,Hungary,,9416
Lawrence,Schiller,1980,,,,USA,,9417
Thomas,Schlamme,1993,,,,,,9418
Frieder,Schlaich,1996,,,,Germany,,9419
John,Schlesinger,1960,1988,1926,,Great Britain,,9420
Christoph,Schlingensief,1990,,,,,,9421
Volker,Schlondorff,1966,1990,1939,,Germany,Mt(Margaretha vonTrotta),9422
David,Schmoeller,1982,,,,USA,,9423
Julian,Schnabel,1996,,,,,,9424
Gerry,Schnitzer,1958,,,,USA,Er(dow before 1958) Ty(shorts,9425
Ernest B.,Schoedsack,1926,1949,1893,,USA,Ww(Cooper),9426
Sibylle,Schonemann,1985,,,,Germany,,9427
Bernard C.,Schoenfeld,1957,,,,USA,Ww(Hitchcock; TV),9428
Hans Hermann,Schomburgk,1913,1956,1880,1967,Germany,Ty(Docu) Mt(,9429
Paul,Schraeder,1978,1992,1946,,USA,Ty(tough),9430
Barbet,Schroeder,1987,1990,1942,,Germany,Gd(F) Nt(born in Iran),9431
Tom,Schulman,1997,,,1997,,,9432
Michael,Schultz,1976,1991,,,USA,,9433
Bob,Schulz,1982,,,,USA,,9434
Joel,Schumacher,1989,1997,,,USA,,9435
Harold,Schuster,1943,1955,,,USA,,9437
Laurence,Schwab,1930,,,,,,9438
Stefan,Schwartz,1998,,,,,,9439
Hanns,Schwarz,1929,,,,Germany,,9440
Ettore,Scola,1954,1982,1931,,Italy,,9441
gn,Scotese,1952,,,,Italy,Er(Ct),9443
Cynthia,Scott,1992,,,,Canada,Gd(F),9444
George C.,Scott,1972,,,,USA,,9445
Oz,Scott,1981,,,,USA,,9446
Ridley,Scott,1978,1991,,,Great Britain,,9447
Tony,Scott,1983,,,,,Si(Ridley Scott),9448
George,Stenius,1945,1973,1911,1979,USA,,9451
John,Seale,1993,,,,Australia,,9452
Edward M.,Sedgwick,1921,1950,1893,1974,USA,,9453
Alex,Segal,1963,,,,,,9454
Boris,Segal,1981,,,,,Ty(TV),9455
Peter,Segal,1994,,,,,,9456
Stuart,Segall,1970,,,,,Ty(Porn),9457
Susan,Seidelman,1982,1994,,,USA,Gd(F),9458
Joseph,Seiden,1949,,,,,,9459
Lewis,Seiler,1928,1958,1891,1964,USA,Ty(Tom Mix,9460
William A.,Seiter,1918,1954,1891,1964,USA,,9461
George B.,Seitz,1913,1960,1888,1944,USA,Ty(Pearl White,9462
John F.,Seitz,1921,1960,1893,1979,USA,,9463
Steve,Sekely,1963,,,,USA,,9464
Lesley,Selander,1936,1967,1900,1979,USA,TY(West),9465
Henry,Selick,1993,,,,,,9466
xfn,Selim,1942,,,,Egypt,,9467
xfn,Seltzer,1988,,,,,Er(sp),9468
David O.,Selznick,,,1902,1965,Russia,Fd(Selznick) Ww(Hitchcock) Mt(Irene Mayer) Er(Also(D)),9469
Ousman,Sembene,1969,1992,,,Senegal,,9470
Dominic,Sena,1993,,,,,,9471
Michael,Sinnott,1912,1920,1880,1960,USA,Fd(Keystone Studios) Ww(Keystone Kops,9472
Deran,Serafian,1994,,,,,,9473
Gustavo,Serena,1915,,,,Italy,,9474
Joel,Seria,1977,,,,France,Er(Or),9475
Coline,Serreau,1973,1990,,,France,Gd(F),9476
Philip,Setbon,1990,,,,France,,9477
Jana,Sevcikova,1992,,,,Czechoslovakia,,9478
Vernon,Sewell,1953,1968,,,USA,,9479
Jeff,Seymour,1994,,,,USA,,9480
Nicholas,Sgarro,1975,,,,USA,,9481
Tom,Shadyac,1997,1999,,,USA,,9482
Anthony,Shaffer,1971,1980,1926,,Great Britain,Si(Peter Shaffer),9483
Peter,Shaffer,,,1926,,Great Britain,Si(Anthony Shaffer),9484
Krishna,Shah,1976,,,,USA,,9485
Karen,Shaknazarov,1989,,,,,Gd(F),9486
Aribam Syam,Sharma,1990,,,,India,,9487
Jim,Sharman,1975,,,,,,9488
Maxwell,Shane,1946,1955,1905,1983,USA,,9489
John Patrick,Shanley,1990,,,,USA,,9490
Alan,Shapiro,1993,,,,USA,,9491
Ken,Shapiro,1981,,,,USA,,9492
Don,Sharp,1959,1965,,,,,9493
Dumbo,Sharpsteen,1941,,,,,,9494
Ian,Sharp,1982,,,,USA,,9495
Melville,Shavelson,1956,1966,1917,1995,USA,Ww(Jack Rose),9497
Barry,Shear,1967,1977,1923,1979,USA,Ty(TV),9498
Donald,Shebib,1981,,,,USA,,9499
Steven,Shainberg,1998,,,,,,9500
James,Sheldon,1963,,,,USA,Ww(Hitchcock,9501
Sidney,Sheldon,1953, 1947,1992,,1918,,9502
Sid,Sheinberg,1960,1993,,,USA,Mainly(President of MCA) Mt(Lorraine Gary),9503
Ron,Shelton,1988,1994,,,USA,Note(not Robert),9504
Richard,Shepard,1992,,,,USA,,9506
Jack,Sher,1960,,,,USA,,9507
Jim,Sheridan,1989,,,,Ireland,,9508
Gary A.,Sherman,1982,,,,USA,,9509
George,Sherman,1937,1971,1908,,USA,Ty(West) St(Republic),9510
Vincent,Sherman,1942,1943,,,USA,,9512
Frank,Shields,1984,,,,USA,,9513
Randy,Shilts,1993,,1953,,USA,,9514
Kaneta,Shindo,1953,1967,1912,,Japan,,9515
Jack,Sholder,1982,1985,,,USA,,9516
Murray,Shisgal,1990,,,,,Er(),9517
Lee,Sholem,1949,1954,,,USA,,9518
Lindsay,Shonteff,1965,,,,,,9519
Sig,Shore,1985,,,,USA,,9520
Lynn,Shores,1940,,,,USA,Gd(F),9521
Herman,Shumlin,1943,1945,,,USA,,9522
Charles,Shyer,1984,1994,,,USA,,9523
Adi,Sideman,1994,,,,,,9524
George,Sidney,1941,1967,1911,,USA,St(MGM),9525
C.Don,Siegel,1945,1980,1912,1991,USA,Ty(crime thrillers),9526
Max,Siegel,1930,,,,USA,,9527
Sol C.,Siegel,1915,,,,USA,St(Fox),9528
James,Signorelli,1983,,,,USA,,9529
Joel,Silberg,1984,,,,USA,,9530
Sterling,Siliphant,1957,1958,,,USA,Ww(Hitchcock; TV),9531
Amanda,Silver,1991,,1964,,USA,Mt(Rick Jaffa; P) Ch(Ch(Sidney Buchman; W)),9532
Dina,Silver,1979,,,,USA,St(Midwest Films),9533
Joel,Silver,1991,,,,USA,,9535
Marissa,Silver,1979,,,,USA,St(Midwest Films),9536
Ralph D.,Silver,1979,,,,USA,St(Midwest Films),9538
Scott,Silver,1997,,,,USA,,9539
Elliott,Silverstein,1962,1977,1927,,USA,,9540
Neil,Simon,1974,,,,USA,Er(dow 1966-1993 W),9542
Rainer,Simon,1991,,,,Germany,,9543
S.Sylvan,Simon,1937,1949,1910,1951,USA,,9544
Giorgio C.,Simonelli,1943,,,,Italy,,9545
Stephen,Sin,1998,,,,,,9546
Robert B.,Sinclair,1938,1948,1905,1970,USA,,9547
Don,Simpson,1983,1996,,1995,USA,Ww(Jerry Bruckheimer),9548
Alexander,Singer,1961,,,,USA,,9549
Bryan,Singer,1991,,,,,,9550
Gail,Singer,1992,,,,Canada,Gd(F),9551
John,Singleton,1991,,1968,,USA,,9552
Ralph S.,Singleton,1990,,,,USA,,9553
Gary,Sinisi,1992,,,,,,9554
Gary,Sinyor,1999,,,,,,9555
Curt,Siodmak,1951,1957,,,USA,,9556
Robert,Siodmak,1929,1967,1900,1973,Germany,Ty(noir,9557
Detlef (Douglas),Sierck,1934,1959,1900,,Germany,,9558
Robert,Sisk,1950,,,,USA,,9559
Andy,Sitaris,1991,,,,USA,Mt(Arlene Sitaris; P),9560
Alf,Sjoberg,1942,1966,1903,1980,Sweden,,9561
Jack H.,Skirball,,,1896,,USA,St(Universal) Ww(Hitchcock),9562
Eric,Skjoldbjaerg,1998,,,,Norway,,9563
Jerzy,Skolimowski,1966,1985,1938,,Poland,,9564
Susan,Skoog,1998,,,,,,9565
Robert,Slatzer,1971,,,,,,9566
Paul,Sloane,1925,,,,USA,,9567
Edward,Sloman,1925,1934,,,USA,,9568
George,Sluizer,1990,1993,,,Holland,,9569
Edward,Small,,,1891,1977,USA,St(independent),9570
Ray C.,Smallwood,1921,,,,,,9571
Jack,Smight,1963,1980,1926,,USA,,9572
Bernard,Smith,1960,1969,1905,,USA,,9573
Bruce,Smith,1992,,,,USA,,9574
Bud,Smith,1987,,,,,,9575
Clive,Smith,1997,,,,,Ge(F),9576
David,Smith,1960,,,,USA,,9577
Howard,Smith,1972,,,,,,9578
John,Smith,1993,,,,Canada,,9580
Kevin,Smith,1995,1999,,,,,9581
Mel,Smith,1990,,,,Great Britain,,9582
Noel,Smith,1940,,,,USA,,9583
pseudonym,anonymous,1955,1996,,,,Ty(CoD) Note(Pseudonym for directors who don't want to recognize a film,9584
Michael,Snow,1967,,,,,,9585
Robert,Snyder,1951,1989,,,USA,Ty(Docu),9586
Michele,Soavi,1989,1990,,,Italy,Ww(Dario Argente),9587
Steven,Soderbergh,1989,1993,1964,,USA,Er(Or),9588
Mario,Soffici,1945,,,,Argentina,,9589
Ian,Softley,1991,1996,,,Great Britain,,9590
Alexander,Sokurov,1999,,,,Russia,,9591
Fernando E.,Solanas,1968,,,,Argentina,,9592
Alfred,Sole,1977,,,,,,9593
Todd,Solondz,1989,1998,,,,InB(Woody Allen),9594
Ole,Solum,1985,,,,Norway,,9595
Stephen,Sommers,1993,1998,,,USA,,9596
Barry,Sonneveld,1991,1997,,,USA,,9597
Arpad,Sopsits,1990,,,,Hungary,,9598
Terry,Southern,1958,1970,1925,,USA,,9599
Kevin,Spacey,1997,,,,,,9600
Penelope,Spheeris,1991,1993,,,,Gd(F),9601
Richrad,Spence,1992,,,,Great Britain,,9602
Bryan,Spicer,1997,,,,,,9603
Sam P.,Eagle,1942,,,,USA,,9604
Sol C.,Spiegel,1953,1966,,,USA,,9605
Steven,Spielberg,1957,1998,1947,,USA,St(Amblin,9606
Bob,Spiers,1997,,,,,,9607
George K.,Spoor,1907,,,,USA,Er(D) St(Essanay),9608
Jill,Sprecher,1998,,,,,Gen(F),9609
Roger,Spottiswoode,1980,1997,,,Great Britain,,9610
Babe,Stafford,1939,,,,USA,,9611
John M.,Stahl,1918,1949,1886,1950,USA,,9612
Ray,Stark,1964,1992,,,USA,St(Columbia),9614
Peter,Starr,1980,,,,USA,,9615
Jack,Starrett,1973,1976,,,USA,,9616
W.,Staudte,1946,,,,Germany,Or(GDR),9617
Mai,St.Clair,1926,,,,USA,Gd(F),9618
Ray Dennis,Steckler,1963,1965,,,USA,Ty(low Budget),9619
Peter,Stein,,,,,Germany,Ww(Ballhaus),9620
Ken,Stein,1992,,,,,,9621
Paul L.,Stein,1935,,,,,,9622
Max,Steiner,1923,1956,,1971,USA,,9623
David,Steinberg,1981,,,,USA,,9624
Michael,Steinberg,1993,,,,USA,,9625
Frederick,Stephani,1936,,,,,,9626
William,Sterling,1972,,,,,,9627
Steven Hillard,Stern,1981,1989,,,,,9628
Josef (Jonas),von Sternberg,1925,1953,1894,1969,Austria,Inf(Hitchcock),9629
Davd,Stevens,1995,,,,,,9630
George,Stevens,1933,1969,1904,1975,USA,,9631
George~jr.,Stevens,1960,1961,,,USA,Ww(Hitchcock; TV),9632
Robert,Stevens,1955,1969,1925,,USA,Ww(Hitchcock; TV) Ty(Twilight Zone),9633
Robert,Stevenson,1932,1981,1905,,Great Britain,Ww(Hitchcock,9635
Mowscha (Mauritz),Stiller,1912,1928,1883,1928,Finland,Or(Sweden) Ww(Greta Garbo),9637
Whit,Stillman,1990,1998,,,USA,Er(fn=Wilt),9638
Andrew,Stone,1939,1972,1902,,USA,F(Andrew Stone Productions 1943),9639
Oliver,Stone,1981,1993,,,,,9640
Robert,Stone,1987,,,,USA,,9641
Virginia,Stone,1974,,,,USA,Gd(F),9643
Vittorio,Storaro,1979,,,,Italy,Ww(Bertolucci) Nt(The Master of Light),9644
Thomas (Tom),Straussler,1990,,1937,,Czechoslovakia,Nt(raised India,9645
Unni,Straume,1999,,,,Norway,,9646
Frank,Strayer,1933,1950,,,USA,,9647
Joseph,Strick,1967,,,,,,9648
Herbert L.,Strock,1954,,,,,,9649
Barbra,Streisand,1983,,,,USA,,9650
Yale,Strom,1994,,,,,,9651
Hunt,Stromberg,1923,1925,1894,1968,USA,St(MGM) P(1921-1951),9652
gn,Stroux,1949,,,,,,9653
Jeb,Stuart,1997,,,,USA,,9654
Mel,Stuart,1979,,,,USA,,9655
John,Sturges,1946,1977,1911,,USA,,9656
(Edmund) Preston,Biden,1933,1956,1898,1959,USA,,9657
Charles,Sturridge,1992,1997,,,Great Britain,Ty(TV),9658
Jule,Styne,1968,,1906,1994,USA,,9659
Arne,Sucksdorff,1953,,,,Sweden,Pa(Kjell Sucksdorff: A),9660
Stewart,Sugg,1998,,,,Great Britain,,9661
Tim,Sullivan,1996,,,,,,9662
Jeremy,Summers,1967,,,,,,9663
Stephen,Surjik,1993,,,,,,9664
Masuyuki,Suo,1997,,,,Japan,,9665
Robert L.,Surtees,1950,1975,,,USA,,9666
Henry,Suso,1978,,,,,,9667
A. Edward,Sutherland,1925,1956,1895,1974,USA,,9668
David,Sutherland,1991,1993,,,USA,,9669
Jan,Svankmajer,1997,,,,Czechoslovakia,Ty(Surl),9670
Jan,Sverak,1991,,,,Czechoslovakia,Ch(Zdenek Sverak; A),9671
Nancy,Svoboda,1992,,,,,Gd(F) Er(sp,9672
E.W.,Swackhammer,1979,1992,,,,,9673
Bob,Swain,1983,,,,France,Er(Ct),9674
David,Swift,1958,1967,,,USA,,9675
Michael,Switzer,1992,,,,,,9676
Hans-Jurgen,Syberberg,1982,,,,,,9677
Peter,Sykes,1976,,,,USA,,9678
Istvan,Szabo,1985,1991,,,Hungary,,9679
Janos,Szazs,1994,,,,Hungary,,9680
Samy,Szlingerbaum,1980,,,,,,9681
Jeannot,Szwarc,1974,1984,1936,,France,,9682
Jean-Charles,Tacchella,1975,,,,France,,9683
Tore,Takemitsu,1964,,1931,1996,Japan,,9684
Rachel,Talalay,1992,,,,,,9685
Yojiri,Takita,1988,,,,Japan,,9686
Lee,Tamahori,1997,,,,New Zealand,,9687
Tomoyuki,Tanaka,1954,,,,Japan,,9688
Senkichi,Taniguchi,1965,,,,Japan,,9689
William,Tannen,1985,1988,,,USA,,9690
Alain,Tanner,1971,1987,,,France,Er(Or),9691
Andrei,Tarkovsky,1959,1983,1932,1990,Russia,Er(doD),9693
Frank,Tashlin,1952,1668,1913,1972,USA,Ty(Comd),9694
Jaques,Tatischeff,1949,1971,1908,1982,France,,9695
Stelios,Tatassopoulos,1932,,,,Greece,,9696
Norman,Taurog,1928,1967,1899,1981,USA,,9697
Bertrand,Tavernier,1974,1988,1941,,France,,9698
Paolo,Taviani,1961,1994,1931,,Italy,,9699
Vittorio,Taviani,1961,1994,1929,,Italy,Si(Paolo Taviani),9700
Finn,Taylor,1997,,,,USA,,9701
Frank E.,Taylor,,,,,USA,,9702
Donald F.,Taylor,1963,,,,USA,,9704
Ray,Taylor,1926,1949,1888,1952,USA,Ty(West,9705
Sam,Taylor,1921,1945,1895,1958,USA,Ty(Comd),9706
S.E.V.,Taylor,1924,,,,USA,Ww(Selznick),9707
William Desmond,Tanner,1915,1922,1877,1922,Ireland,Alias(William Cunningham Deane-Tanner; orig name) St(Paramount) Ty(West) www(murder history),9708
Julie,Taymor,1993,,,,,Gd(F),9709
Lewis,Teague,1964,1985,,,USA,Ww(Hitchcock; TV,9710
Andre,Techine,1969,1978,1943,,France,,9711
Ferenc,Teglasy,1989,,,,Hungary,,9712
Julian,Temple,1980,1989,,,USA,,9713
Andy,Tennant,1997,,,,,,9714
Shuji,Terayama,1971,197 4,,,Japan,,9715
Ted,Tetzlaff,1941,1957,1903,,USA,Ww(Hitchcock),9716
Hiroshi,Teshigahara,1961,1991,1927,,Japan,,9717
Peter,Tewkesbury,1964,1971,1924,,USA,,9718
Irving,Thalberg,1925,1936,1899,1936,USA,St(MGM),9719
Michel,Thibaut,1995,,,,France,,9720
William,Thiele,1929,1960,1890,1975,Germany,,9721
Betty,Thomas,1995,1998,,,,Gd(F),9722
G.,Thomas,1957,,,,Great Britain,Ty(slapstick),9723
Ralph,Thomas,1948,1983,1915,,Great Britain,Ww(Betty Box),9724
Ralph L.,Thomas,1981,1983,,,USA,,9725
Pascal,Thomas,1988,,,,France,,9726
Rudolf,Thome,1964,1998,,,Germany,,9727
J.Lee,Thompson,1950,1984,1914,,Great Britain,,9730
Billy Bob,Thornton,1999,,,,USA,,9731
Jerry,Thorpe,1967,,,,,,9732
Rollo Smolt (Richard),Thorpe,1928,1967,1896,1991,USA,,9733
Eric,Till,1981,1997,,,USA,,9734
George ~jr.,Tillman,1997,,,,USA,,9735
Peter,Timars,1989,,,,Hungary,,9736
James,Tinling,1927,1952,1889,1967,USA,Er(Tingling),9737
Dmitri,Tiomkin,1933,1971,1899,1979,Russia,,9738
Steve,Tisch,1997,1999,,,USA,Ch(Preston Robert Tisch; chair Loews Corp.) Ch(Si(Laurence Alan Tisch)),9739
James,Toback,1978,1990,1944,,USA,,9740
Ricky,Tognazzi,1994,,,,,,9741
Norman,Tokar,1965,1975,,,USA,,9742
Sergio,Toledo,1986,,,,Great Britain,,9743
Michael,Tolkin,1985,,,,USA,Er(dow),9744
George,Tomasini,1964,1979,,,,Ww(Hitchcock),9745
Stanley,Tong,1990,,,,Hong Kong,Ty(KungFu),9746
Burt,Topper,1963,,,,USA,,9747
Guiseppe,Tornatore,1989,1996,1955,,Italy,,9748
Serge,Toubiana,1994,,,,,,9749
Moussa,Toure,1991,,,,,,9750
gn,Tourjansky,1932,,,,,,9751
Maurice,Tourneur,1912,1917,,,France,,9752
Jaques,Tourneur,1939,1977,1904,1977,France,Ty(noir,9753
Harry Alan,Towers,1974,,,,Great Britain,Alias(Peter Welbeck),9754
Robert,Towne,1982,1998,,,USA,,9755
Robert,Townsend,1987,,,,USA,,9756
Wendy,Toye,1952,,,,Great Britain,,9757
Irfan,Tozum,1989,,,,Turkey,,9758
Mike,Trayger,1994,,,,,Er(fn),9759
Jean-Claude,Tramont,1981,,,,,,9760
Ilya,Trauberg,1929,,,,,,9761
Albert,Travers,1947,,,,Great Britain,,9762
Monica,Treut,1985,1992,,,Germany,Gd(F),9763
John,Trent,1980,,,,Canada,,9764
Jorge Ali,Triana,1966,,,,Columbia,,9765
Gus,Trikonis,1980,1981,,,,,9766
Rose,Troche,1994,,1964,,USA,Gd(F),9767
Jan,Troell,1965,1979,1931,,Sweden,Ww(Bo Widerberg),9768
Robert,Tronson,1962,1964,1924,,Great Britain,,9770
Gary,Trousdale,1985,,1961,,USA,Ty(Cart),9771
Fernando,Trueba,1994,,,,,,9772
Michael,Truman,1954,1963,1916,,Great Britain,,9774
Dalton,Trumbo,1971,,,1977,USA,Aw(AA posthumously 1993) Note(Went to jail,9775
Douglas,Trumbull,1971,1983,,,,,9776
Glenn,Tryon,,,,,USA,,9777
Shinya,Tsukamoto,1989,,,,Japan,Inf(Cronenburg,9778
Slava,Tsukerman,1983,,,,Russia,,9779
Stan,Tucci,1997,,,,,,9780
Michael,Tuchner,1971,1990,,,Great Britain,,9781
Anand,Tucker,1998,,,,,Ty(BioP) A(Emily Watson),9782
xgn,Tucker,1954,,,,,,9783
Richard,Tuggle,1984,,,,USA,,9784
Montgomery,Tully,1968,,,,Great Britain,,9785
Laurence,Turman,1971,1982,,,USA,,9786
Ann,Turner,1989,,1961,,Australia,Gd(F),9787
Jon,Turtletaub,1993,,,,,Er(dow),9788
John,Turturro,1985,1993,,,,,9789
Frank,Tuttle,1927,1956,1892,1963,USA,,9790
David,Twoohy,1996,,,,USA,,9791
Tom,Tykwer,1998,,,,Germany,,9792
Giorgos,Tzavellas,1955,1961,,,Greece,,9793
gn,Ucicky,1938,,,,Germany,Er(Ct),9794
Edgar G.,Ulmer,1934,1964,1904,1972,Czechia,St(Monogram,9796
Ron,Underwood,1991,,,,USA,,9797
Michael Toshiyuki,Uno,1989,,,,USA,,9798
Michael,Uys,1997,,,,,Ty(Docu),9800
Roger Vadim,Plemiannikoff,1956,,1927,,France,Mt(Brigitte Bardot,9801
Luis,Valdex,1987,,,,USA,,9802
Joseph A.,Valentine,1943,,,,,Er(A.),9803
Jean-Claude,van Damme,1991,,,,,St(Imperial) Note(P;1991),9804
Mike,van Diem,1997,,,,Holland,,9805
Jaco,Van Dormael,1991,1992,,,Belgium,,9806
W.S., II,Van Dyke,1918,1942,1889,1942,USA,9807
Buddy,van Horn,1978,1980,,,,,9808
Ben,van Lieshout,1998,,,,Holland,,9809
Mario,Van Peebles,1991,1993,1960,,USA,Ch(MlVanPeebles,9810
Melvin,Van Peebles,1967,1989,,,USA,,9811
Gus,van Sant~jr.,1988,1994,1953,,USA,,9812
Alex,van Warmerdam,1984,,1952,,Holland,InB(Hitchcock) Mt(Annet Malherbe; A),9813
Agnes,Varda,1962,1993,,,France,Gd(F) Mt(Jacques Demy; D) Er(Warda),9814
Marcel,Varnel,1932,1947,1894,1947,France,Ty(Comd),9815
Max,Varnel,1958,1963,1925,,Great Britain,,9816
Joseph,Vasquez,1991,,,,USA,,9817
Otakar,Vavra,1937,,,,Czechoslovakia,,9818
Francis,Veber,1981,1986,,,France,,9819
Baron,Ventimiglia,1925,,,,,Ww(Hitchcock),9820
Gore,Verbinski,1997,,,,,,9821
Carlo,Verdone,1999,,,,,,9822
Vivienne,VerdonRoe,1990,,,,USA,Ty(Docu) Aw(AA),9823
Tom,Verheul,1992,,,,,,9824
Michael,Verhoeven,1990,,,,,,9825
Paul,Verhoeven,1981,1990,,,Holland,,9826
Henri,Verneuil,1955,,,,France,,9827
Nick,Veronis,1998,,,,,,9828
Todd,Verow,1996,,,,,,9829
Dennis (Dziga),Kaufman,1927,1941,1896,1954,Russia,Si(Boris Kaufman) Inf(Vigo),9830
Bruno,VeSota,1955,1975,,,,,9831
David,Victor,1966,,,,,,9832
Charles,Vidor,1939,1957,,,USA,,9833
King,Vidor,1918,1982,1894,1982,USA,,9834
Berthold,Viertel,1929,1936,1895,1953,Austria,,9835
Daniel,Vigne,1982,,,,France,,9836
Jean,Almareyda,1930,1934,1905,1934,France,,9837
Agustin,Villaronga,1989,,,,Spain,,9838
Joseph,Vilsmaier,1985,,1938,,Germany,,9839
Pruit Taylor,Vince,1989,,,,,Er(sp),9840
Christian,Vincent,1992,,,,,,9841
Thomas,Vinterberg,1998,,,,Denmark,,9842
Joe,Viola,1971,,,,USA,Ww(Corman),9843
Norton,Virgien,1998,,,,,,9844
Luchino,Visconti de Modrone,1942,1976,1906,1976,Italy,,9845
Petro,Vlahos,,,,,,Aw(AA technical; 1993),9846
Tony,Vitale,1997,,,,,,9847
Alfred,Vohrer,1962,,,,Germany,,9848
Rosa, ex Holger,Miscwitzy,1971,,1942,,Germany,9849
Lars,von Trier,1988,1997,1956,,Denmark,Inb(Hitchcock),9850
Daisy,von Scherler Mayer,1998,,,,,,9851
Margaretha,von Trotta,1990,,,,Germany,,9852
Bernard,Vorhaus,1947,,,,,,9853
Slauko,Vorkapich,1961,,,,Canada,,9854
Pantellis,Voulgaris,1972,,,,Greece,,9856
Costas,Vrettakos,1987,,,,Greece,,9857
Andy,Wachowski,1995,,,,,,9858
Michael,Wadleigh,1970,1981,,,USA,,9859
George,Waggoner,1938,1959,1894,,USA,Ty(West,9860
Paul,Wagner,1994,,,,,Mt(Ellen Casey Wagner) Aw(AA ; ),9861
Andrzej,Wajda,1954,1992,1926,,Poland,,9862
Dorian,Walker,1984,,,,USA,,9863
Pete,Walker,1982,,,,USA,,9864
Stuart,Walker,1931,1940,1887,1941,USA,,9865
Mary,Wallace,1987,,,,USA,Ty(Docu) Gd(F),9866
Richard,Wallace,1927,1950,1894,1951,USA,,9867
Randall,Wallace,1998,,,,USA,,9868
Tommy Lee,Wallace,1991,,,,USA,,9869
Anthony,Waller,1996,,,,,,9870
Hal B.,Wallis,1930,1975,1899,,USA,Nt(f_name: Harold Brent) St(Warners) Fd(Hal Wallis Productions;1944) Mt(Loise Fazenda,9871
Raoul,Walsh,1915,1964,1887,1980,USA,InB(D.W. Griffiths),9873
Bill,Walsh,1960,,,,USA,,9874
Charles,Walters,1943,1966,1911,1982,USA,Ty(Musc) Also(Dancer),9875
Fred,Walton,1979,,,,USA,,9876
Martin,Walz,1998,,,,Germany,,9877
Wayne,Wang,1982,1989,,,Hong Kong,Mt(Cora Miao),9879
Lion, Walter,Feuchtwanger,,,1894,1968,Austria,9880
David S.,Ward,1982,1993,,,,,9881
Vincent,Ward,1988,1998,,,New Zealand,,9882
Regis,Wargnier,1993,,,,France,,9883
Abe,Warner,1916,,,,USA,,9885
Deborah,Warner,1999,,,,,Ge(F),9886
Harry,Warner,1916,,,,USA,,9887
Jack L.,Warner,1916,,1892,1978,USA,,9888
Sam,Warner,1916,,,1927,USA,Mt(Lina Basquette) Fd(Vitaphone),9889
Salvatore,Guaragna,1930,1954,1893,,USA,,9890
Sonke,Wartman,1992,,,,Germany,,9891
Machael,Waszynski,1938,,,,,,9892
John,Waters,1969,1994,,,USA,Ty(Porn),9893
Harry,Watt,1936,1959,1906,1987,Great Britain,St(GPO) Er(St),9894
Roy,Watts,1983,,,,USA,,9895
Franz,Waxman,1930,1950,,,Germany,Ww(Universal,9896
Marion Michael (John),Morrison,1960,1968,1907,1979,USA,,9897
James R.,Webb,1963,,,,USA,Nt(Stanford '30),9900
Millard,Webb,1926,1929,,,USA,,9901
Robert D.,Webb,1953,1970,1903,,,,9902
Lois,Weber,1913,,,,USA,Gd(F) Mt(Phillips Smalley),9903
Bruce,Weber,1986,,,,USA,Er(D),9904
Andrew,Weeks,1992,,,,USA,Ty(Docu),9905
Robert,Weide,1999,,,,,,9906
Paul,Weiland,1994,,,,,,9908
Claudia,Weill,1975,,,,USA,Gd(F),9909
Sy,Weintraub,1962,,,,USA,,9910
Peter,Weir,1971,1993,1944,,Australia,Inb(Capra,9911
Don,Weis,1951,1966,1922,,USA,Ww(Hitchcock,9912
Gary,Weis,1980,,,,USA,,9913
Roger,Weisberg,1993,,,,,,9914
Sam,Weisman,1999,,,,,,9915
Rob,Weiss,1994,,,,,,9916
Manfred,Wekwerth,1957,1961,,,Germany,,9917
Mel,Welles,1960,1972,,,USA,,9918
David,Wellington,1997,,,,,,9920
William Augustus,Wellman,1921,1958,1896,1975,USA,Nt(pilot),9921
