Ref_name,codes,Did,years,last_n,first_n,dob,dod,bkgd,notes,
deToth,D,ADT,1940-1969,de Toth,Andre,1912,,Hungary,Nt(one-eyed),
Deutsch,D,HoD,1986-1994,Deutsch,Howard,,,USA,,
Devers,D,CDv,1993,Devers,Claire,,,France,Inb(Bresson) Gd(F),
deVille,D,MdV,1986-1992,deVille,Michel,,,France,,
D.deVito,AD,DdV,1988-1989,de Vito,Danny,,,USA,,
R.DeVito,D,RDV,1977,DeVito,Ralph,,,USA,,
Dexter,D,IDx,1969-1971,Dexter,John,,1990,\US,,
Dhavan,D,DvD,1998,Dhavan,David,,,,,
Dhery,DA,RDh,1967,Dhery,Robert,,,France,,
IAL.Diamond,W,,1997,Diamond,Isador A.L. (Izzy),,1988,,Ww(B.Wilder),
Dickerson,CD,EDi,1991-1995,Dickerson,Ernest,,,,,
diCillo,D,TdC,1995,diCillo,Tom,,,,,
Dickens,B,,1931-1975,Dickens,Charles,1812,1870,Great Britain,,
James~Dickey,B,id,1972,James,Dickey,1923,1997,USA,,
Dickinson,D,ThD,1925-1955,Dickinson,Thorold,1903,,Great Britain,,
Dickson,DC,WKD,1893,Dickson,W.K.L.,,,,,
Dienstag,D,ADg,1992,Dienstag,Alan,,,USA,,
Dieterle,AD,WlD,1926-1966,Dieterle,Wilhelm (William),1893,1972,Germany,,
Dietl,D,HDl,1992,Dietl,Helmut,,,Germany,,
Dieudonne,DA,AlD,1924,DieuDonne,Albert,,,France,Ww(J.Renoir),
Digues,D,CDi,1963,Digues,Carlos,,,Brazil,Ty(Cinema Novo),
DiLeo,D,FDL,1976,DiLeo,Fernando,,,USA,Er(dow),
Dillon,D,IFD,1929-1934,Dillon,John Francis,1887,1934,USA,,
Dimopoulos,D,DiD,1959,Dimopoulos,Dino,,,Greece,,
Dimsey,D,RDi,1983,Dimsey,Ross,,,USA,,
Dinner,D,MDi,1985,Dinner,Michael,,,,,
Disney,D,WD,1928-1951,Disney,Walt,1901,1966,USA,Fd(Disney) Aw(AA honorary; 1938; WD101::Snow White and the Seven Dwarfs,
Djarot,D,EDj,1989,Djarot,Eros,,,Indonesia,,
DiVolito,D,xDv,1997,DiVolito,,,,,,
Dmytryk,D,EDm,1935-1976,Dmytryk,Edward,1908,,USA,,
Dobkin,D,DDk,1998,Dobkin,David,,,,,
Dobson,D,KeD,1980,Dobson,Kevin,,,USA,Er(dow),
Dolan,MP,,1941-1956,Dolan,Robert Emmett,1906,1972,USA,,
Doillon,D,JDo,1990,Doillon,Jaques,,,France,,
Dolz,D,SHD,1992,Dolz,Sonia Herman,,,Holland,,
Donaldson,D,RDo,1977-1994,Donaldson,Roger,"[1,6]",,,,
Donatien,D,xDo,1927,Donatien,gn,,,France,Fd(Franco),
Donehue,D,VJD,1959-1960,Donehue,Vincent J.\,1916,1966,USA,,
Donen,DGP,StD,1949-,Donen,Stanley,1924,,USA,Aw(AA Life 1998),
Dong,D,ArD,1994,Dong,Arthur,,,,,
Donnelly,D,DDy,1978,Donnelly,Dennis,,,,,
C.Donner,D,CD,1956-1983,Donner,Clive,1926,,Great Britain,,
R.Donner,AD,RD,1962-1988,Donner,Richard,1939,,USA,,
Donohue,D,JDh,1950-1966,Donohue,Jack,1912,,USA,Also(dancer) St(Mgm) Ty(Musc),
Donoghue,D,MAD,1991,Donoghue,Mary Agnes,,,USA,Gd(F),
K.Donovan,AD,KgD,1963,Donovan,King,1919,,USA,,
M.Donovan,D,MrD,1986-1989,Donovan,Martin,,,Argentina,,
Donskoi,D,MkD,1929-1973,Donskoi,Mark,1897,1980,Russia,,
Dorman,D,JDm,1998,Dorman,Joseph,,,USA,,
Dorrie,D,DDo,1980,Dorrie,Doris,1955,,Germany,Gd(F),
G.Douglas,WD,GDo,1936-1977,Douglas,Gordon,1909,,USA,Ww(Roach),
K.Douglas,AD,KrD,1973,Douglas,Kirk,1916,,USA,Mainly(A),
R.Douglas,D,RtD,1963,Douglas,Robert,,,,Ww(Hitchcock; TV),
Dowling,D,KDo,1995,Dowling,Kevin,,,,,
Dovzhenko,WD,AD,1929-1947,Dovzhenko,Alexandr,1894,1956,Russia,,
Downey,D,RbD,1980,Downey,Robert,,,USA,,
A.C.Doyle,B,,1900-1977,Doyle,Arthur Conan,,,Great Britain,Ty(Myst: Sherlock Holmes),
Drabo,D,AdD,1991,Drabo,Adama,,,,,
Drach,D,MiD,1974-1979,Drach,Michel,,,France,Mt(MarieJose Nat),
Dragojevic,D,SDv,1999,Dragojevic,Srdjan,,,Yugoslavia,,
Dragoti,D,SDr,1979-1984,Dragoti,Stan,,,,
Drazan,D,ADz,1991,Drazan,Anthony,,,,,
Hans~Dreier,V,,1941-1951,Dreier,Hans,,,Germany,,
Dreifuss,WD,ADr,1967,Dreifuss,Arthur,,,USA,,
Dreville,D,xDr,1965,Dreville,gn,,,,,
Dreyer,D,CDr,1920-1964,Dreyer,Carl Theodor,1889,1968,Denmark,,
Drilling,D,EDr,1998,Drilling,Eric,,,,,
DuBroux,D,DDB,1997,Dubroux,Danielle,,,France,Ge(F),
duChau,D,Fdu,1998,Du Chau,Frederik,,,,,
Dudow,D,SlD,1930,Dudow,Slatan,,,Bulgaria,Ty(Docu),
Dugan,D,DDg,1996,Dugan,Dennis,,,,,
Dugowson,D,MDw,1994,Dugowson,Martine,,,France,,
Duigan,WD,IDu,1982,Duigan,John,1951,,Australia,Er(dow),
Duffell,D,PDu,1971-1982,Duffell,Peter,,,USA,,
B.Duke,AD,BDu,1991-1997,Duke,Bill,,,USA,,
D.Duke,D,DDu,1973,Duke,Daryl,,,USA,,
Dulac,PD,GD,1915-1930,Saisset-Schneider,Charlotte-E.G.,1882,1942,France,Ty(surreal) Fd(Delia Film) Gd(F) Nt(f_name:Charlotte-Elisabeth-Germaine),
Dumont,D,BrD,1998,Dumont,Bruno,,,France,,
Duncan,D,PDc,1997,Duncan,Peter,,,,,
Dunlap,D,RiD,1960,Dunlap,Richard,,,USA,Ww(Hitchcock; TV),
Dunn,D,GDu,1958,Dunn,Gilbert,,,USA,,
Dominick~Dunne,PB,,1970-1997,Dunne,Dominick,1925,,USA,,
Liebling,D,RLn,1994,Liebling,Rachel,,,USA,Ty(Docu),
Linwood~Dunn,V,,1933,Dunn,Linwood,,,USA,,
Dunning,MD,GgD,1968,Dunning,George,1998,,USA,,
G.Dunne,PD,GfD,1997,Dunne,Griffin,,,USA,,
Ph.Dunne,WDP,PhD,1955-1966,Dunne,Philip,1908,,USA,,
Dunye,D,CDu,1996,Dunye,Cheryl,,,USA,Ge(F),
Duparc,D,HDu,1988,Duparc,Henri,,,Ivory Coast,,
Dupont,WD,EAD,1925,Dupont,E.A.,,,,,
Durand,D,JDu,1912-1914,Durand,Jean,,,France,Ty(Comd),
Duras,WD,MDu,,Duras,Marguerite,1914,,France,Gd(F) Ww(Nuytten; C),
Duval,D,DnD,1976,Duval,Daniel,,,France,,
Duvall,D,RDu,1983-1997,Duvall,Robert,1931,,USA,,
Duvivier,D,JuD,1919-1963,Duvivier,Julien,1896,1967,France,,
Dwan,D,ADw,1912-1961,Dwan,Alan,1885,1981,USA,,
Carol~Eastman,W,,1970,Joyce,Adrien,,,,,
Eastwood,AD,CEa,1977-1993,Eastwood,Clint,1930,,USA,,
G.Eckman,AD,GEc,1912-1937,Eckman,"G\""osta",1890,1938,Sweden,Pt(Hasse Eckman),
H.Eckman,DAW,HEc,1940-1964,Eckman,Hasse,1915,1938,Sweden,Pt(Eckman),
Edel,D,UEd,1982-1992,Edel,Uli,,,USA,,
Eddington,P,,,Eddington,Samsom,1896,1983,USA,St(RKO) Ww(Hitchcock),
Edgren,D,GuE,1935,Edgren,Gustav,,,Sweden,,
Edison,D,ThE,1904,Edison,Thomas Alva,1847,1831,USA,,
B.Edwards,AWDP,BE,1955-1990,McEdwards,William Blake,1922,,USA,"Ch(Ch(G.Edwards)) Pa(Jennifer Blake; A, Geoffrey Blake, W) Mt(Julie Andrews) Ww(Quine)",
Buck~Edwards,P,,1972,Edwards,Buck,,,USA,,
G.Edwards,D,JGE,1915-1924,Edwards,J. Gordon,,,USA,,
H.Edwards,AD,HeE,1932-1941,Edwards,Henry,1882,1952,Great Britain,Mainly(A),
W.Edwards,PWD,WEd,1969,Edwards,William,,,,,
Edzard,PD,CEd,1988-1992,Edzard,Christine,,,,Gd(F) Mt(Richard Goodwin),
Egoyan,D,AEy,1985-1995,Egoyan,Atom,,,Canada,Er(dow) Note(Armenian background) Mt(Arsinee Khanjian),
Eichorn,D,FrE,1956,Eichorn,Franz,,,,,
Eisenstein,DW,SE,1924-1944,Eisenstein,Sergei,1898,1948,Russia,,
Eisner,P,,y-1988,Eisner,Hal,,,USA,St(Disney) Er(f_name),
Ek,M,MEk,1998,Ek,Matt,,,Sweden,,
Elias,D,MEl,1994,Elias,Michael,,,,,
Ellen,D,DEl,1998,Ellen,Doug,,,,,
Elliott,D,StE,1998,Elliott,Stephan,,,,,
B.Ellis,D,BEE,1987,Ellis,Bret Easton,,,USA,,
D.Ellis,D,DRE,1996,Ellis,David R.,,,USA,,
J.Ellis,D,,1987,Ellis,J,,,USA,,
Elman,D,IrE,1958,Elman,Irving,,,USA,Ww(Hitchcock; TV),
Else,D,IEl,1990,Else,John,,,USA,Ty(Docu) Er(dow),
Elvey,D,ME,1912-1956,Folkard,William (Maurice),1887,1967,Great Britain,,
Emmerich,D,RlE,1992-1997,Emmerich,Roland,1946,,Germany,,
Enders,D,RoE,1978,Enders,Robert,,,USA,,
Endfield,D,CyE,1951-1969,Endfield,Cy,,,USA,,
Engel,D,xEn,1935,Engel,,,,Germany,,
English,D,IEn,1935-1951,English,John,1903,,Great Britain,St(Republic) Ty(West) Ww(Witney),
Englund,PD,GgE,1962,Englund,George,,,,,
Enright,ED,REn,1927-1939,Enright,Ray,1896,1965,USA,,
Enyedi,D,IlE,1990,Enyedi,Ildik\^o,,,Hungary,,
H.Ephron,WP,,,Ephron,Henry,1911,1992,USA,Pa(Nora Ephron) Mt(Phoebe Ephron),
N.Ephron,BWAD,NoE,1992,Ephron,Nora,,,USA,Gd(F) Si(Delia Ephron) Mt(Carl Bernstein),
J.Epstein,D,JEp,1922-1947,Epstein,Jean,1897,1953,France,Inf(Hitchcock) Si(M.Epstein),
Julius~Epstein,WP,,1942-1972,Epstein,Julius J.,1910,1992+,USA,Si(Philip G. Epstein; twin),
M.Epstein,DW,MEp,1933-1938,Epstein,Marie,1899,,France,Si(J.Epstein) Gd(F),
Philip~Epstein,W,,1941,Epstein,Philip G.,1910,,USA,Si(Julius~Epstein; twin),
R.Epstein,DW,REp,1984,Epstein,Robert,,,USA,Ty(Docu),
Erschbamer,D,GeE,1992,Erschbamer,Georg,,,,,
Erskine,WPD,ChE,1934-1959,Erskine,Chester,1905,,USA,,
Essex,D,HEs,1953,Essex,Harry,,,USA,,
Eszterhaz,W,id,1997,Eszterhaz,Joe,1945,1998,,T(sexual situations),
Estevez,D,EmE,1990,Estevez,Emilio,,,,,
Etaix,WPD,PEt,1961,Etaix,Pierre,,,France,,
Eustache,D,JEu,1964-1973,Eustache,Jean,,,France,,
Evans,D,DME,1993,Evans,David Mickey,,,,,
Eyres,D,IEy,1992,Eyres,John,,,,,
Faiman,D,PFa,1986,Faiman,Peter,,,Australia,Er(Or),
Fairbanks~sr,AP,,1922-1924,Fairbanks,Douglas~sr,,,USA,Mainly(A),
Fairbanks~jr,APW,,1947-1953,Fairbanks,Douglas~jr,,,USA,Mainly(A),
Fairchild,D,WiF,1955,Fairchild,William,,,USA,,
Fairfax,D,FFf,1991,Fairfax,Ferdinand,,,,,
Falconi,D,xFa,1948,Falconi,gn,,,Italy,Er(fn=Dino=W),
Falena,D,UgF,1910-1911,Falena,Ugo,,,Italy,,
Fanaka,D,JaF,1979,Fanaka,Jamaa,,,USA,,
Fancher,AWD,HFa,1999,Fancher,Hampton,1939,,USA,Alias(Mario Montejo; flamenco dancer) MT(Sue Lyon; ),
Fanck,D,ArF,1925,Fanck,Arnold,,,Germany,Ty(mountain films),
Fansten,D,JFs,1992,Fansten,Jaques,,,France,,
Fargo,D,JFg,1976-1982,Fargo,James,,,USA,,
Farrelly,D,PFr,1994-1998,Farrelly,Peter,,,,Si(Bobby Farrelly),
Farrow,DP,IFa,1937-1959,Farrow,John,1904,1963,Australia,,
Fassbinder,DAWC,RWF,1969-1979,Fassbinder,Rainer Werner,1945,1982,Germany,Ty(New Wave) Inb(Godard),
Favio,D,LFa,1964,Favio,Leonardo,,,Argentina,Ty(Cinema Novo),
Feist,DW,FeF,1928-1952,Feist,Felix E.,1906,1965,USA,Ty(short subjects: Pete Smith),
Charlie~Feldman,P,,1967,Feldman,Richard K.,,,,,
Felter,D,JiF,1991,Felter,James M.,,,USA,,
Fellini,D,FF,1954-1992,Fellini,Frederico,1920,1993,Italy,Mt(Giulietta Masina) Aw(AA lifetime; 1993),
Ferrara,D,AbF,1981-1994,Ferrara,Abel,,,USA,,
Ferren,VD,BmF,1988,Ferren,Bram,,,USA,,
J.Ferrer,AD,JFe,1958,Ferrer,Jose,,,,,
M.Ferrer,AD,MeF,1959,Ferrer,Mel,,,,,
Ferreri,D,MFe,1956-1973,Ferreri,Marco,1928,1997,Italy,Nt(`The Master of Bad Taste'),
Ferrin,WPD,FFe,1953,Ferrin,Frank,,,,,
Ferris,D,CoF,1983,Ferris,Costas,,,Greece,,
Feuillade,D,LFl,1908,Feuillade,Louis,,,France,,
Fescourt,D,,1911,Fescourt,Henri,,,France,,
Feyder,ADW,JqF,1916-1945,Frederix,Jaques,1888,1948,France,Mt(Francoise Rosay),
Field,D,CFd,1994,Field,Connie,,,USA,Gd(F),
Figgis,MDW,MFi,1988-1996,Figgis,Mike,,,\GB,,
Finch,D,NFi,1995,Finch,Nigel,,,,,
Fincher,D,DFi,1992-1997,Fincher,David,1963,,USA,,
Finkleman,DW,KFi,1982,Finkleman,Ken,,,USA,,
Firstenberg,D,SFi,1981,Firstenberg,Sam,,,USA,,
Fishman,CWDP,GFi,1989,Fishman,Billy,,,,,
Fisk,D,JFi,1981,Fisk,Jack,,,USA,,
Fitzgerald,D,TFg,1998,Fitzgerald,Thom,,,,,
Fitzmaurice,D,GF,1919-1932,Fitzmaurice,George,1885,1941,France,Inf(Hitchcock),
Fischler,D,SvF,1983,Fischler,Steven,,,,,
Fisher,ED,TFi,1947-1973,Fisher,Terrence,1904,1980,Great Britain,Ty(horror),
Fiveson,D,RFi,1978,Fiveson,Robert S.td>,,,,,
P.Flaherty,D,PaF,1994,Flaherty,Paul,,,USA,,
R.Flaherty,CD,RoF,1920-1948,Flaherty,Robert J.,1884,1951,USA,Ty(Docu),
Flaubert,B,,,Flaubert,Guistine,,,France,Inf(Hitchcock),
Fleder,D,GFl,1997,Fleder,Gary,,,,,
D.Fleischer,D,DFl,1939-1941,Fleischer,Dave,,,Austria,Mainly(cartoonist),
M.Fleischer,P,,1939-1941,Fleischer,Max,1889,1972,Austria,Mainly(cartoonist),
R.Fleischer,D,RiF,1946-1984,Fleischer,Richard,1916,,USA,Ch(Max Fleischer),
Florentine,D,IsF,1990,Florentine,Isaac,,,,,
A.Fleming,D,AFl,1994,Fleming,Arthur,,,USA,,
I.Fleming,B,,1954=1999,Fleming,Ian Lancaster,,,Great Britain,Ty(James Bond),
V.Fleming,D,VF,1920-1948,Fleming,Victor,1883,1949,USA,St(MGM),
Flender,D,RmF,1994,Flender,Rodman,,,,,
Florey,DWAV,RFl,1927-1964,Florey,Robert,1900,1979,France,St(Paramount) Alias(Florin Roberts) Inb(G.M\`elies) Ww(Hitchcock; TV),
Flood,D,JFl,1936,Flood,James,,,USA,,
J.Flynn,D,IFy,1976-1994,Flynn,John,,,USA,,
T.Flynn,D,TFy,1993,Flynn,Tom,,,USA,,
Foder,WD,LFo,1958,Foder,Ladislav,,,,,
Fokkema,D,FFo,1990,Fokkema,Frouke,,,Holland,,
Foldes,D,LDF,1983,Foldes,Lawrence D.\,,,USA,,
J.Foley,D,JmF,1984-1992,Foley,James,,,USA,,
M.Foley,D,MrF,1998,Foley,Maureen,,,USA,GE(F),
Folsey,C,,,Folsey,George,,,USA,St(MGM),
B.Forbes,AWDP,BFo,1961-1980,Clarke,John,1926,,Great Britain,,
Forcier,D,MAF,1985-1990,Forcier,Marc-Andre,,,Canada,,
A.Ford,D,AFo,1953,Ford,Aleksander,,,\Po,,
H.Ford,D,HuF,1919-1920,Ford,Hugh,,,Great Britain,St(Famous Players \GB),
J.Ford,D,IF,1917-1966,O'Fearna,Sean (John),1895,1973,USA,Aw(AFI Lifetime; 1973) Nt(in early films also listed as Jack Ford),
E.Forde,AD,EuF,1933-1947,Forde,Eugene,1898,,USA,,
W.Forde,AD,WaF,1928-1948,Seymour,Thomas (Walter),1896,,Great Britain,,
Forman,D,MF,1964-1996,Forman,Milos,1932,,Czechoslovakia,Aw(AA),
Forst,AD,WFo,1936-1939,Frohs,Willi,1903,,Germany,,
B.Forsyth,D,BiF,1982-1994,Forsyth,Bill,,,USA,,
E.Forsyth,D,EFo,1975,Forsyth,Ed,,,USA,,
Fortenberry,D,IFo,1998,Fortenberry,John,,,,,
Fosco,D,PFo,1914,Pastrone,Giovanni (Piero),,,Italy,Also(Giovanni Pastrone),
Fosse,GDWP,BF,1952-1983,Fosse,Bob,1927,1987,USA,Also(dancer),
D.Foster,P,,1972-1942,Foster,David,,,USA,,
J.Foster,AD,JoF,1991,Foster,Jodie,1962,,USA,Gd(F),
L.R.Foster,WD,LRF,1948-1958,Foster,Lewis R.,1899,1974,USA,Ww(Roach),
N.Foster,AD,NF,1936-1965,Foster,Norman,1900,1976,USA,,
Fowler,D,GFj,1955-1959,Fowler,Gene~jr.,,,USA,,
W.Fox,D,WFx,1942,Fox,W.,,,,Note(lost),
Frakes,D,JtF,1996,Frakes,Jonathan,,,,,
Francia,D,AlF,1968,Francia,Aldo,,,Chile,Ty(Cinema Novo),
Franciolini,D,GiF,1952,Franciolini,Gianni,,,Italy,,
Francis,CD,FrF,1961-1974,Francis,Freddie,1917,,Great Britain,Ty(Horr),
Francisci,D,PtF,1954-1959,Francisci,Pietro,,,Italy,,
Franco,D,JFr,1968-1970,Franco,Jesse (Jesus),,,,,
Franju,D,GFr,1949-1965,Franju,Georges,1912,1987,France,F(Cinemathique Francaise) Ty(documentaries),
Ch.Frank,D,CFr,1953,Frank,Charles,,,Great Britain,,
Frank,WPD,MFr,1950-1979,Frank,Melvin,1917,1988,USA,Ww(Norman Panama),
Frankel,DW,DvF,1995,Frankel,David,,,,Inb(Woody~Allen),
Frankenheimer,DP,IFr,1957-1982,Frankenheimer,John,1930,,USA,"ebullient, ex-TV",
C.Franklin,AD,CaF,1992,Franklin,Carl,,,USA,,
Ch.Franklin,D,CMF,1932,Franklin,Chester M.,,,USA,,
H.Franklin,D,HwF,1992,Franklin,Howard,,,USA,,
R.Franklin,D,RFr,1981,Franklin,Richard,,,USA,,
S.Franklin,PD,SFr,1916-1957,Franklin,Sidney,1893,1972,USA,P) Aw(AA 1942 for consistent high achievement),
Fraser,D,HLF,1950,Fraser,Harry L.\,,,USA,,
Frawley,D,JsF,1976,Frawley,James,,,USA,,
Frears,D,StF,1971-1993,Frears,Stephen,1931,,Great Britain,,
Freda,D,RcF,1946-1965,Freda,Riccardo,1909,,\Eg,Or(also Italy) Ty(Exploitation),
Freed,MP,,1929-1950,Freed,Arthur,,,USA,St(MGM),
Freedman,D,JrF,1980,Freedman,Jerrold,,,USA,,
Freeland,CD,ThF,1929-1949,Freeland,Thornton,1898,,USA,,
Freeman,D,MoF,1993,Freeman,Morgan,1970,,USA,Note(not the same as actor Morgan Freeman),
Fregonese,D,HFr,1950-1953,Fregonese,Hugo,1908,,Argentina,,
H.French,APD,HaF,1936-1955,French,Harold,1897,,Great Britain,,
L.French,D,LlF,1933,French,Lloyd,,,,,
Frend,ED,ChF,1942-1967,Frend,Charles,1909,1977,Great Britain,,
Freund,CD,KFr,1932,Freund,Karl,,,Germany,"St(UFA,MGM)",
Freundlich,WD,BFr,1997,Freundlich,Bart,,,Germany,,
Fricke,CD,RnF,1986,Fricke,Ron,,,USA,Ty(nature epic),
Friedkin,D,WFr,1964-1980,Friedkin,William,1939,,USA,Ww(Hitchcock; TV),
Friedman,D,HoF,1990,Friedman,Howard,,,USA,,
Friend,D,xFr,1970,Friend,fn,,,USA,,
Frost,D,LFr,1962,Frost,Lee,,,USA,,
Frohlich,D,xFl,1931,"Fr\""ohlich",gn,,,Germany,,
Froemke,D,SuF,1998,Froemke,Susan,,,,Ty(Docu),
Fruet,D,WlF,1981,Fruet,William,,,USA,,
Frye,WD,EMF,1993,Frye,E.~Max,,,,,
Fucci,D,TAF,1988,Fucci,Thomas A.,,,USA,,
Fuest,D,RFu,1970-1976,Fuest,Robert,,,USA,,
Fukasaku,BA,KFu,1968-1980,Fukasakyu,Kinjo,,,Japan,,
Fuller,DPWA,SaF,1949-1972,Fuller,Samuel,1911,1997,USA,Ty(violent),
Fukuda,D,JuF,1966-1975,Fukuda,Jun,,,Japan,,
Funari,D,VFu,1999,Funari,Vicky,,,Mexico,Ge(F),
Anton~Furst,V,,1989,Furst,Anton,,1991,,,
Furtlinger,D,xFu,1997,Furtlinger,fn1,,,,,
Furie,D,SJF,1957-1983,Furie,Sidney J.,1933,,Canada,
Gabel,D,SGa,1997,Gabel,Shainee,,,,Ge(F),
Gad,D,UrG,1911,Gad,Urban,,,,,
Gage,D,IGg,1948,Gage,John,,,,,
Gallo,WDA,VGa,1998,Gallo,Vincent,,,,,
Gallone,D,CGl,1914-1962,Gallone,Carmine,1886,1973,Italy,Ty(Musc: opera) Inc(Visconti) Mt(Soava Gallone),
Gallu,D,SaG,1967,Gallu,Samuel,,,,,
Rita~Gam,DP,RtG,1990,Gam,Rita,1940,,USA,Er(dob 194x) Er(dow) Ty(Films on films),
Gance,DA,AG,1919-1937,Gance,Abel,,1981,France,Er(Or),
Gabriel~Garcia,B,,1964-1991,Garcia Marquez,Gabriel,,,Argentina,,
N.Garcia,D,NcG,1998,Garcia,Nicole,,,USA,Ge(F),
R.Garcia,D,RsG,1999,Garcia,Risa Bramon,,,USA,Mainly(Casting) Ge(F),
Gardner,D,HGr,1976,Gardner,Herb,,,USA,,
Gardos,D,PGa,1985,Gardos,Peter,,,Hungary,,
Garfein,D,JGf,1961,Garfein,Jack,,,,,
Garnett,D,TG,1928-1973,Garnett,Tay,1895,1977,USA,,
Garrel,D,PhG,1993,Garrel,Phillip,,,France,,
Garrett,D,LGr,1980,Garrett,Lila,,,USA,,
T.Garrett,D,TGr,1983,Garrett,Tony,,,USA,,
Garris,D,MkG,1992,Garris,Mick,,,,,
Gast,D,LoG,1974-1997,Gast,Leon,,,,Ty(Docu),
Gastyne,D,xGa,1929,Gastyne,gn,,,France,,
Gaugh,D,HoG,1977,Gaugh,Homer,,,,,
Gaup,AD,NGp,1990,Gaup,Nils,1955,,\No,,
Gaziadis,D,DGz,1929,Gaziadis,Dimitris,,,Greece,,
Gazcon,D,GiG,1966,Gazcon,Gilberto,,,USA,,
David~Geffen,X,,191985-1994,Geffen,David,,,USA,St(Warners),
Geller,D,DGl,1993,Geller,Dan,,,USA,Note(Stanford) Mt(Dayna Goldfine),
Gemes,D,JzG,1994,Gemes,Jozsef,,,,,
Genet,D,JG,1950,Genet,Jean,,,France,,
Genina,D,AGe,1923,Genina,Augusto,,,Italy,,
George,D,BuG,1913-1915,George,Burton,,,USA,,
Georgiadis,D,VGg,1965,Georgiadis,Vassilis,,,Greece,,
Gerima,D,HGe,1993,Gerima,Haile,,,,,
Gering,DP,MGe,1932-1950,Gering,Marion,1901,1977,\Po,Or(also Russia) St(Paramount),
Germi,D,PiG,1945-1973,Germi,Pietro,1914,1974,Italy,,
Gerrard,D,GeG,1931,Gerrard,Gene,,,USA,,
George~Gerhswin,M,,1937,Gershwin,George,,1937,USA,Si(Ira~Gerswin),
Ira~Gershwin,MW,,1937,Gershwin,Ira,,,USA,Si(George~Gerswin),
Gessner,D,NiG,1976,Gessner,Nicolas,,,USA,,
Getin,WD,SiG,1987,Getin,Sinan,,,Turkey,,
Ghatak,D,RGt,1955-1965,Ghatak,Ritwiik,,19yy,India,,
Ghose,D,GGh,1992-1994,Ghose,Goutam,,,\Ba ngladesh,,
C.Gibbons,DV,CdG,1934,Gibbons,Cedric,1915,1951,USA,Nt(designed the Oscar) St(MGM) Note(11 AAs),
D.Gibbons,D,,,Gibbons,Duncan,1952,1993,Great Britain,,
J.Gibbons,AWD,JGb,1990,Gibbons,Joe,,,USA,Ww(Emily Breer),
A.Gibson,D,AlG,1969-1984,Gibson,Alan,1938,,Great Britain,,
B.Gibson,D,BrG,1986-1993,Gibson,Brian,,,USA,,
M.Gibson,AD,MlG,1993-1995,Gibson,Mel,,,Australia,,
B.Gilbert,D,BGt,1995,Bilbert,Brian,,,Great Britain,,
L.Gilbert,APD,LGt,1947-1991,Gilbert,Lewis,1920,,Great Britain,,
Giler,D,DGi,1975,Giler,David,,,
Gillard,D,StG,1981,Gillard,Stuart,,,USA,,
Gillespie,D,JiG,1997,Gillespie,Jim,,,,,
Gilliam,WAD,TGi,1975-1998,Gilliam,Terry,1940,,USA,"Ww(John Cleese, Eric Idle, Terry Jones, Michael Palin, Graham Chapman) Ty(Monty Python member)",
Gilliat,WDP,SGi,1943-1965,Gilliat,Sidney,1908,,Great Britain,Ty(comedy) Ww(Launder) Inb(Hitchcock),
Penelope~Gilliatt,BW,,,Gilliatt,Penelope,1932,1993,Great Britain,,
Gilling,D,IGi,1958-1960,Gilling,John,1912,,Great Britain,,
Gilroy,D,FDG,1978,Gilroy,Frank D.,,,USA,,
Ginsberg,D,MMG,1973,Ginsberg,Milton Moses,,,,,
Gion,D,CGi,1981,Gion,Christian,,,France,,
B.Girard,D,BGi,1962-1965,Girard,Bernard,,,,"Ww(Hitchcock, TV)",
F.Girard,D,FGd,1994,Girard,Francois,,,,,
Girault,D,JGi,1963,Girault,Jean,,,France,,
Girod,D,FGi,1978,Girod,Francis,,,France,,
Girdler,D,WGi,1976-1978,Girdler,William,,,USA,,
Gisler,DP,MaG,1985,Gisler,Marcel,,,Germany,,
Gitai,D,AGi,1999,"Gita\""i",Amos,,19yy,,,
Glaser,D,PMG,1987,Glaser,Paul Michael,,,,,
Glassman,D,AGs,1993,Glassman,Arnold,,,,Ty(Docu),
Glatter,D,LLG,1996,Glatter,Lesli Linka,,,,,
Glatzer,WD,RGl,1994,Glatzer,Richard,,,,Ty(TV),
Glen,D,IG,1981-1989,Glen,John,,,Great Britain,Ty(Bond movies),
Glenville,D,PeG,1954-1967,Glenville,Peter,1913,,Great Britain,,
Glickenhaus,DW,JGl,1980,Glickenhaus,James,,,USA,,
Glickler,PD,PGl,1991,Glickler,Paul,,,,,
Glimcher,PD,AGl,1991,Glimcher,Arnold,,,,,
Glowna,D,VGl,1992,Glowna,Vadim,,,Germany,,
Goddard,D,JGd,1992,Goddard,Jim,,,France,,
Godard,DW,JLG,1960-1980,Godard,Jean-Luc,1930,,France,,
Godfrey,APD,PGy,1939-1956,Godfrey,Peter,1899,1970,Great Britain,,
Golan,DP,MeG,1966-1979,Golan,Menahem,1931,,Israel,Fd(Golan-Globus) Ww(Yoram Globus),
Gold,D,JGo,1968-1988,Gold,Jack,1930,,Great Britain,,
Goldbeck,D,WGo,1946,Goldbeck,Willis,,,USA,,
Goldberg,D,GDG,1989,Goldberg,Gary David,,,,,
Goldfarb,D,LGG,1980,Goldfarb,Lawrence G.\,,,USA,,
B.Goldman,W,,1975-1992,Goldman,Bo,,,,,
J.Goldman,BW,,1968-1976,Goldman,James,,,,,
W.Goldman,BW,,1968-1997,Goldman,William,,,,,
