H1,Always Tell Your Wife,1922,Se.Hicks,Lasky,"SFamous, S*",sbw,Dram,aw,lc,CoD(Hitchcock),
GFr10,Le Sang des Betes,1949,Franju,PN:,SU:,short,
GFr15,Hotel des Invalides,1951,Franju,PN:,SU:,short,
GFr20,Le Grand Melies,1951,Franju,PN:,SU:,short,
GFr30,La Tete contre les Murs,1958,Franju,PN:,SU:,prc,Ctxx,aw,lc,,
GFr40,Judex,1963,Franju,PN:,SU:,prc,Ctxx,aw,lc,Lang(\Fr),
GFr50,Les Rideaux Blancs,1965,Franju,PN:,SU:,prc,Ctxx,aw,lc,,
GFr60,La Faute de l'Abbe Mouret,1970,Franju,PN:,SU:,prc,Ctxx,aw,lc,B(Zola),
GKe4,The Happy Road,1957,Gene~Kelly,Gene~Kelly,SU:,prc,CTxx,,
GKe5,The Tunnel of Love,1958,Gene~Kelly,PN:,SU:,,
GKe8,Hello Dolly,1969,Gene~Kelly,PN:Ernest Lehman,SFox,\DeLuxe,Musc,"H**, AAN","NYC, NY; Yonkers, NY","M(Lennie Hayton, Lionel Newman; AA) B(Thornton Wilder) C(Harry Stradling; AAN) V(John deCuir, AA)",
GKe9,The Cheyenne Social Club,1970,Gene~Kelly,Gene~Kelly,SNational General,\Tcol,West,,"Cheyenne, WY",,
HKl17,The Unguarded Moment,1956,Keller,PN:Gordon Kay,SMGM,\Tcol,Dram,aw,lc,,
HKl20,The Female Animal,1958,Keller,PN:,SU:,prc,Ctxx,aw,lc,,
HKl23,Step Down to Terror,1959,Keller,PN:Joseph Gershenson,SU-I,bnw,Susp,H,lc,Alt(The Silent Stranger; \GB),
IGu11,Town on Trial,1956,Guillermin,PN:,SU:,prc,CTxx,,
IGu13,I was Monty's Double,1958,Guillermin,PN:,SU:,prc,CTxx,,
IGu15,Tarzan Greatest Adventure,1959,Guillermin,PN:,SL:\GB,col,Advt,aw,Africa,Ser(Tarzan; 72),
IGu18,Tarzan Goes to India,1962,Guillermin,PN:Weintraub,SMGM,\Tcol \CS,Advt,aw,India,Ser(Tarzan; 75) Er(ser 72),
IGu21,The Blue Max,1966,Guillermin,PN:Christian Ferry,SFox,\DeLuxe,Advt,H*,mil.inst.; T(1913)c,,
IGu26,Shaft in Africa,1973,Guillermin,PN:Roger Lewis,SMGM,\Mcol\Pan,actn,H,Africa,M(Parks),
IGu28,The Towering Inferno,1974,Guillermin,I.Allen,"SFox, Warners",\DeLuxe,Disa,H***,"LA, CA","CoD(I.Allen) W(Stirling Siliphant) B(Richard Martin Stern) M(John~Williams; AAN, Al Kasha, Joel Hirschhorn; AA) V(William Creber) C(Fred Koenekamp, Joseph Birov; AA)",
IGu29,King Kong,1976,Guillermin,deLaurentiis,SU:,\Mcol,Advt,H,,C(Richard H. Kline; AAN) R(PG) V(Rick Baker),
IGu33,King Kong Lives,1986,Guillermin,deLaurentis,SU:,prc,Ctxx,aw,lc,,
JpS10,"God, Man, and Devil",1949,Seiden,PN:,SU:,prc,Ctxx,aw,lc,Lang(Yiddish),
JT1,Jour de Fete,1949,Tati,PN:Fred Orain,SFrancinex,bnw,Comd,H***,"Saint-Severere-sur-Indre, village, France","W(Tati,Henri Marquet) Nt(later hand cld) Lang(giberish)",
JT2,Les Vacances de Monsieur Hulot,1952,Tati,Fred Orain,SCady,bnw,Comd,"F55, H***",,"W(Tati, Henri Marquet; AAN) Lang(\Fr) Alt(Monsieur Hulot's Holiday; USA) Seen(1970)",
JT3,Mon Oncle,1958,Tati,Louis Dolivet,SSpecta,\Ecol,Comd,"H*, AA for","plastics factory, France",Seen(1958),
JT4,Playtime,1968,Tati,PN:Rene Silvera,SSpecta,\Ecol,Comd,H*,"airport, France; restaurant, France",,casts.tex
JT5,Traffic,1971,Tati,PN:Robert Dorfman,SCorona,\Ecol,Comd,H,"Paris, France; Belgium; RAI, Amsterdam, Holland",Alt(Playtime; USA) Seen(1971),
LLa5,Jungle Manhunt,1949,Landers,PN:Sam Katzman,SColumbia,bnw,Advt,,Africa,Ser(Jungle Jim; n/16),
LLa20,Man in The Dark,1953,Landers,PN:,SU:,3D,CTxx,aw,lc,,
LSm10,Tarzan's Magic Fountain,1949,Sholem,Lesser,SRKO,bnw,Advt,aw,Africa,"Ser(Tarzan, 63) W(C.Siodmak, Harry Chandlee)",
LSm17,Jungle Man-Eaters,1954,Sholem,PN:Sam Katzman,SColumbia,bnw,Advt,,Africa,Ser(Jungle Jim; n/16),
MCg10,"Derniere heure, edition speciale",1949,deCanonge,PU:,SU:,prc,CnR,,,,
SaF13,The Crimson Kimono,1959,Fuller,Fuller,SColumbia,bnw,Susp,H,lc,,
SaF20,Tm:Big Red One,1972,Fuller,PN:,SU:,prc,Ctxx,aw,lc,R(PG),
SM1,Whiskey Galore,1949,Mackendrick,Mackendrick,SU:,bnw Alt(Tight Little Island; USA),
SM3,The Man in The White Suit,1951,Mackendrick,"Mackendrick, Sidney Cole",SEaling,bnw,Comd,H****,,"W(Roger MacDougall, John Douglas, Mackendrick; AAN)",
SM4,Mandy,1952,Mackendrick,PN:Leslie Norman,SEaling,bnw,Docu,H***,lc,,
SM7,The Sweet Smell of Success,1956,Mackendrick,PN:James Hill,SU.A.,bnw,Dram,H***,"NYC, NY",C(Howe) M(Elmer Bernstein),
StD4,Royal Wedding,1951,Donen,Freed,SMGM,\Tcol,Musc,H,"Ocean liner, Atlantic; London, England","M(Burton Lane, Alan Jay Lerner; AAN) VT()",
StD24,Deep in My Heart,1954,Donen,PN:Roger Edens,SMGM,\Ecol,"BioP,Musc",H*,"Nyc, NY",M(Sigmund Romberg) W(Leonard Spiegelglass),
StD33,Funny Face,1957,Donen,PN:Roger Edens,SParamount,\Tcol,Musc,H**,"NYC, NY; Paris, France",M(Gershwin) C(Ray June; AAN) W(Leonard Gershe; AAN) V(Richard Avedon),
StD35,The Pajama Game,1957,Donen,"Abbott, Donen",SWarners,\Wcol,Musc,H***,,"CoD(Abbott) W(Abbott, Richard Bissell) B(Richard Bissell) G(Fosse)",
StD41,Indiscreet,1958,Donen,Donen,SGrandon SL:\GB,\Tcol,"Romt,Comd",H**,,W(B(Norma Krasna)),
StD42,Damn Yankees,1958,Donen,"Abbott, Donen",SU:,,Dram,,"NYC, NY","CoD(Abbott) W(Abbott, Douglass Wallop)",
StD45,The Grass is Greener,1960,Donen,Donen,S:Grandon,\Tcol,"Comd, Romt",H*,"mansion, England",Seen(16May1998),
StD51,Charade,1963,Donen,PN:Donen,SUniversal,\Tcol,"Comd,Susp",H**,"Paris, France","VT() W(Peter Stone) M(Henry~Mancini, Johnny Mercer; AAN) C(Charles Lang) Seen(9Mar1991)",
StD58,Arabesque,1966,Donen,Donen,SUniversal,\Tcol,,H**,"Oxford, England; Arabia",R(R) W(Pierre Marton),
StD61,Bedazzled,1967,Donen,Donen,SFox,\DeLuxe,Comd,"F83, H*",,"R(R,PG)",
StD72,Movie Movie,1978,Donen,", Donen",SU:,"bnw,col",Comd,aw,lc,,
StD80,Blame it on Rio,1984,Donen,Donen,SU:,prc,Ctxx,aw,lc,R(R) W(Charlie Peters and Larry Gelbart),
WlJ10,,1949,W.Jackson,PN:,SU:,prc,Ctxx,aw,lc,,
WlJ14,Alice In Wonderland,1951,W.Jackson,PN:,SDisney,\Tcol,Fant,H*,,"CoD(Clyde Geronimo, Hamilton Luske) M(Oliver Wallace; AAN)",
ZJu10,Crows and Sparrows,1949,Junil,PN:,SU:,prc,Ctxx,aw,lc,,
FF1,Luci del Varieta,1950,Fellini,PN:,SU:,bnw,Dram,aw,"Rome, Italy",CoD(Alberto Lattuada) Lang(\It) Alt(Variety Lights; USA),
FF2,The White Sheik,1951,Fellini,PN:,SU:,,Dram,aw,"Rome, Italy",,
FF4,La Strada,1954,Fellini,DeLaurentiis,SU:,prc,Dram,aw,lc,,
FF5,Il Bidone,1955,Fellini,PN:,SU:,bnw,Dram,aw,Italy,Lang(\It) Alt(The Swindlers; US),
FF6,Notte di Cabiria,1957,Fellini,DeLaurentiis,SU:,bnw,Dram,AA foreign,"suburb, Rome, Italy",,
FF7,La Dolce Vita,1959,Fellini,PN:,SRepublic,bnw,Dram,GP,"Rome, Italy","Le(3h) Seen(1960) W(Fellini, Ennio Flaiano, Tullio Pinelli, Brunello Rondi) Lang(\It)",
FF9,Otto e Mezzo,1962,Fellini,PN:,SCineriz,bnw,Dram,"AA foreign, AAN, AAN dir","Rome, Italy","Inc(9.5M in US) W(Fellini, Ennio Flaiano, Tullio Pinelli, Brunello Rondi; AAN M(Nino Rota) Alt(Eight 1/2; USA)",
FF12,Satyricon,1969,Fellini,PN:Alberto Grimaldi,"SU.A., PAA",\DeLuxe,Fant,"AAN dir, H*","Rome, Italy; T(100)","B(Petronius) W(Fellini, Bernadino Zapponi) Alt(Fellini Satyricon; USA)",
FF13,The Clowns,1971,Fellini,PN:,SU:,prc,Dram,,"village, Italy",,
FF14,Fellini's Roma,1972,Fellini,PN:,SMGM,col,"Fant,Docu",,"Rome, Italy",V(Danilo Donati) C(Guiseppi Rotunno),
FF15,Amacord,1974,Fellini,PN:Francp Christaldi,"SFC Produzione, Warners",\Tcol,"Dram,Comd","F38, H**, AA for, AAN dir","town, Italy; T(1942)","M(Nino Rota) W(Fellino, Tonino Guerra; AAN) Lang(\It)",
FF18,Casanova,1974,Fellini,PN:Alberto Grimaldi,SUniversal,\Tcol,"Comd,BioP",H,"Venice, Italy; T(1850)",V(Danilo Donati; AA) M(Nino Rata) Alt(Fellini's Casanova),
FF23,La Citta delle Donne,1980,Fellini,PN:,SU:,col,Dram,,"train, Italy; small town, Italy",C(Guiseppe Rotunno) Alt(City of Women;USA),
FF40,Ginger e Fred,1986,Fellini,PN:,SMGM-U.A.,col,Dram,,"TV studio, Rome, Italy",M(Nicole Piovani),
FF50,Intervista,1992,Fellini,PN:Buseo Mabos,SU:,"col, bnw","Dram,BioP",,"Cinecitta, Rome, Italy",Seen(28Dec1992) Er(sp P),
GoG10,Room to Let,1950,Grayson,PN:,SU:,,Susp,
HFr18,Tm:Decameron Nights,1953,Fregonese,PN:,SU:,prc,Ctxx,aw,lc,R(NR) B(Boccacio),
HFr20,Blowing Wild,1953,Fregonese,PN:Milton Sperling,SWarners,bnw,Dram,H*,lc,,
HFr50,Appaches Last Battle,1964,Fregonese,PN:,SL:\Ge,,West,aw,West,B(; Old Shatterhand),
HLF10,Chained for Life,1950,Fraser,PN:George Moscov,SClassic,bnw,"Horr, BioP",H,lc,,
HyC10,Last Holiday,1950,Cass,"Stephen Mitchell, A.D.Peters, J.B. Priestley",S:ABPC,bnw,"Dram, Romt",H*,"Normandie, France",,W(J.B. Priestley) Seen(2March1997) Er(seen)<,
IdL1,Not Wanted,1950,Lupino,PN:Collier Young,SFilmMakers,bnw,Dram,-H,,"W(Lupino, Collier) CoD(Elmer Clifton; died)",
IdL2,Outrage,1950,Lupino,PN:Collier Young,SFilmMakers,bnw,Dram,-H,,,
IdL3,"Hard, Fast and Beautiful",1951,Lupino,PN:Collier Young,"SFilmMakers, RKO",bnw,"Dram,Romt",H,tennis courts,,
IdL4,The Hitch Hiker,1953,Lupino,PN:,SU:,,,,,W(Lupino),
IdL5,The Bigamist,1953,Lupino,PN:,SFilmMakers,,,,,,
IdL10,Sybilla,1960,Lupino,Hitchcock,"SShamley,NBC","bnw,TV",Susp,aw,"home,USA",TV(6Dec1960) Le(30m) Seen(8Mar1991) VT(N:HP9),
JDh5,Tm:Babes in Toyland,1961,Donohue,PN:Disney,SDisney,\Tcol,Fant,H,lc,M(George Bruns; AAN),
JG10,Un Chant d'Amour,1950,Genet,PN:,SU:,bws,Ctxx,aw,lc,,
JG15,The Thief's Journal,1955,Genet,PU:,SU:,prc,Ctxx,,lc,Er(19xx),
JLT2,The Yellow Balloon,1952,LeeThompson,PN:,SU:,prc,Ctxx,aw,lc,,
JLT12,Flame over India,1959,LeeThompson,PN:,SU:,,Dram,aw,India,,
JLT15,The Guns of Navarone,1961,LeeThompson,PN:,SU:,,Dram,aw,lc,M(Tiomkin) W(Carl Foreman) B(Alistair McLean),
JLT17,Taras Bulba,1962,LeeThompson,PN:,SL:US,prc,Ctxx,aw,lc,M(Waxman),
JLT19,Cape Fear,1962,LeeThompson,PN:Sy Bartlett,SU.I.,bnw,Susp,H,M(Herrmann),"W(James R. Webb) B(John D. MacDonald ""The Executioners)",
JLT24,Before Winter Comes,1968,LeeThompson,PN:Robert Emmett Ginna,SColumbia,\Tcol,Dram,H*,Austria; T(1945),
JLT29,Huckleberry Finn,1974,LeeThompson,Robert Greenhut,SU.A.,\DeLuxe,Advt,H,MO,
JLT32,St. Ives,1976,LeeThompson,"PN:Pancho Kohner, Stanley Kanter",SWarners,\Tcol,Susp,H,"school, England",R(PG),
JLT34,The Greek Tycoon,1978,LeeThompson,"PN:Allan Klein, Ely Landau",SUniversal,\Tcol,BioP,H,Greece,R(R),
JLT36,Tm:MacKenna's Gold,1980,LeeThompson,PN:,SU:,prc,CTxx,aw,lc,R(PG) W(Carl Foreman) B(Will Henry) Er(19xx?),
JLT39,Tm:Ten to Midnight,1983,LeeThompson,PN:19,SGolan-Globus,\Mcol,Dram,H,lc,R(R),
JLT40,The Ambassador,1984,LeeThompson,PN:,SCannon,prc,Ctxx,aw,lc,,
JoP2,Undercover Girl,1950,Pevney,PN:,SU-I,bnw,CnR,H,"NYC, NY",W(Harry Essex),
JoP20,Foxfire,1955,Pevney,PN:Aaron Rosenberg,SU-I,\Tcol,Romt,H,"NYC, NY; csd, AZ",B(Anya Seton),
JoP40,Bonfire,1962,Pevney,Hitchcock,"SShamley,NBC","bnw,TV",Susp,,,"TV(13Dec1963) Le(30m) W(Alfred Hayes, William D. Gordon) B(V.S. Pritchett)",
JoP41,A Nice Touch,1963,Pevney,Hitchcock,"SShamley,NBC","bnw,TV",Susp,,"hollywood, CA",TV(4Oct1963) Le(30m) W(B(Mann Rubin)),
JoP43,Memo from Purgatory,1964,Pevney,Hitchcock,"SShamley,NBC","bnw,TV",Susp,,,TV(21Dec1964) Le(30m) W(B(Harlan Ellison)),
JoP50,Mysterious Island of Beautiful Women,1979,Pevney,Freeman,SU:,bnw,Advt,H-,"amphibian, Pacific Island; T(1979)",Er(19xx) Seen(30Jul1990),
MA2,Il Grido,1957,Antonioni,PN:,SU:,prc,Dram,,"PO valey, Italy",Lang(\It),
MA3,L'Avventura,1959,Antonioni,PN:,SU:,prc,Dram,,Italy,Le(145min),
MA4,La Notte,1960,Antonioni,PN:,SU:,bnw,Dram,aw,"Milano, Italy",,
MA5,L'Eclisse,1962,Antonioni,"PN:Robert Hakim, Raymond Hakim",SInteropa-Cineriz,bnw,Romt,H*,"Rome, Italy","CoD(Tonino Guerra, Elisa Bertoni)",
MA6,The Passenger,1963,Antonioni,Ponti,"SMGM,CCC",\Mcol,Susp,H*,"desert, Africa; Barcelona, Spain","W(Mark Peploe, Peter Wollen, Antonioni) Alt(Profession: Reporter; \GB)",
MA7,Il deserto rosso,1963,Antonioni,PN:,SU:,prc,Ctxx,aw,lc,,
MA8,Blowup,1965,Antonioni,PN:,SU:,prc,Dram,aw,"studio, London, England",C(Carlo diPalma),
MFr2,Above and Beyond,1952,Frank,"Frank, Pnanama",SMGM,bnw,BioP,H*,"Mil.inst., 1944",B(Beirne Lay~jr.; AAN) M(Hugo Friedhofer),
MFr5,Knock on Wood,1952,Frank,PN:,SParamount,Tcol,Comd,aw,lc,W(Panama) G(Sylvia Fine),
MFr13,That Certain Feeling,1956,Frank,Panama,SU:,prc,Ctxx,aw,lc,,
MFr16,L'il Abner,1959,Frank,PN:,SU:,prc,Comd,aw,WV,Er(Frank D?),
MFr20,The Facts of Life,1961,Frank,PN:,SU:,prc,CTxx,RFP,
MFr23,Road to Hong Kong,1962,Frank,PN:,SU:,prc,CTxx,,HongKong,
MFr29,A Touch of Class,1972,Frank,Frank,SAvco,\Tcol,,"H**, AAN",,"W(Frank, Melvin Rose; AAN) M(John Cameron; AAN)",
MFr33,Tm:Prisoner of 2nd Avenue,1975,Frank,PN:Melvin Frank,SWarners,\Tcol,"Dram, Comd",H*,"NYC, NY",R(PG),
MFr40,Tm:Lost and Found,1979,Frank,PN:,SU:,prc,Ctxx,aw,lc,"R(PG) W(Melvin Frank, Jack Rose)",
MiA6,The Dam Busters,1955,M.Anderson,PN:Robert Clark,SABPC,bnw,Epic,H**,"csd, England; airplanes, Germany",
MiA7,1984,1955,M.Anderson,PN:,SU:,prc,ScFi,aw,lc,,
MiA17,The Quiller Memorandum,1966,M.Anderson,PN:,SU:,prc,Ctxx,aw,lc,,
MiA21,Conduct Unbecoming,1975,M.Anderson,PN:,SU:,,Dram,aw,lc,,
MiA22,Logan's Run,1976,M.Anderson,PN:,SU:,prc,Ctxx,aw,lc,R(PG) Er(R.Day),
MiA24,Tm:Dominique is Dead,1979,M.Anderson,PN:,SU:,prc,Ctxx,aw,lc,W(Edward),
MiA27,Tm:The Martian Chronicles I/II/III,1979,M.Anderson,PN:,SU:,prc,Ctxx,aw,lc,R(TV) B(Ray Bradbury),
MiA35,Murder by Phone,1982,M.Anderson,PN:,SU:,prc,Ctxx,aw,lc,,
RcB1,Crisis,1950,R.Brooks,Freed,SMGM,cld,Susp,H*,,W(R.Brooks) M(Rosza) Seen(1Feb1990),
RcB3,Deadline USA,1952,R.Brooks,S.C.Siegel,SFox,bnw,Dram,H*,"city, East Alt(Deadline; \GB)",
RcB5,The Last Time I Saw Paris,1954,R.Brooks,J.Cummings,SU:,col,Dram,[27],"Paris, France; Monte Carlo","B(F.Scott Fitzgerald) W(J.Epstein, P.Epstein)",
RcB8,The Blackboard Jungle,1955,R.Brooks,PN:,SU:,prc,Dram,,"school, US",M(Bill Haley and his Comets) W(R.Brooks; AAN) B(Evan Hunter),
RcB9,The Last Hunt,1956,R.Brooks,PN:,SU:,prc,Ctxx,aw,lc,,
RcB16,Lord Jim,1965,R.Brooks,R.Brooks,SColumbia,\Tcol,,"H*, RFP",,W(R.Brooks) B(Joseph Conrad),
RcB17,The Professionals,1966,R.Brooks,R.Brooks,SColumbia,\Tcol,West,"AAN dir, H**",West,W(R.Brooks; AAN) C(Conrad Hall; AAN) M(Maurice Jarre),
RcB18,In Cold Blood,1967,R.Brooks,R.Brooks,SU:,prc,Dram,,"csd, KS",R(R) W(R.Brooks; AAN) B(Truman Capote),
RcB19,Happy Ending,1970,R.Brooks,R.Brooks,SU:,prc,Ctxx,aw,lc,,
RcB21,Dollars,1971,R.Brooks,R.Brooks,SU:,prc,Ctxx,aw,lc,,,RPo10,Caroline Cherie,1950,Pottier,PN:,SGaumont,prc,Ctxx,aw,"Paris, France; T(14Jul1789)",,\c
RSB1,Blackout,1950,R.S.Baker,PN:,SU:,prc,Ctxx,aw,lc,,
RSB8,The Treasure of Monte Christo,1961,R.S.Baker,PN:,SU:,prc,Ctxx,aw,lc,,
ShI15,Buta to Gunkan,1961,Imamura,PU:,SU:,prc,Ctxx,,lc,Alt(Pigs and Battleships),
ShI20,Akai Satsui,1964,Imamura,PN:,SL:Japan,bnw,Ctxx,,lc,Alt(Intentions of Murder),
ShI40,Vengeance is Mine,1980,Imamura,PU:,SU:,col,CTxx,aw,Er(19xx),,
ShI41,Ballad of Narayama,1981,Imamura,PU:,SU:,col,CTxx,aw,Er(19xx),,
ShI50,Black Rain,1989,Imamura,PN:,SL:Japan,bnw,Dram,Palm,"Hiroshima, Japan",B(Masuji Ibuse) C(DeBont) Er(Japan:Kuroi Ame?),
ShI52,Pigs and Battleships,1991,Imamura,PU:,SU:,bnw,Dram,,"mil.inst, Yokosuka, Japan",W(Hisashi Yamauchi) M(Toshiro Mayuzumi) Er(19xx),
ShI55,The Eel,1998,Imamura,PU:,SU:,prc,Ctxx,,"barbershop, Japan",B(Akira Yoshimura) Lang(Jp),
xdH10,The Loves of Don Juan,1950,deHeredia,PN:,SU:,prc,Romt,aw,lc,,
Z5010,Mr.~Frenchie,1950,UnYear50,PU:,SU:,prc,Ctxx,,,,
Z5020,Hollywood Bound,1950,UnYear50,PU:,SU:,bnw,"Susp, Dram",,lc,"Er(19xx, Alt) Alt(I Wake up Screaming, HBH31)",
AR4,Hiroshima Mon Amour,1959,Resnais,PN:,SU:,,Dram,aw,lc,W(Duras),
AR5,Last Year at Marienbad,1960,Resnais,PN:Raymond Froment,"SCineriz, Astor",bnw,Surr,W50,"baroque hotel, town, Switzerland; T(1920)",W(Alain Robbe-Grillet) C(Sacha Vierney) Seen(1960),
AR8,Stavisky,1974,Resnais,PN:,SU:,bnw,Noir,,"Paris, France; T(1930)",M(Sondheim) C(Sacha Vierny),
AR10,Providence,1976,Resnais,PN:,SU:,bnw,Noir,aw,lc,R(R) W(David Mercer),
CrR10,Seven Capital Sins,1951,Rim,PN:,SU:,prc,Susp,"H-, CR-",lc,,
CyE8,Try and Get Me,1951,Endfield,PN:,SU:,,Ctxx,,,,
CyE10,Tarzan's Savage Fury,1952,Endfield,PN:,SU:,,Advt,,Africa,"Ser(Tarzan, 66)",
CyE30,Tm:Mysterious Island,1961,Endfield,PN:Charles Schneer,SColumbia,\Tcol,ScFi,H*,"island, ocean",R(PG) B(Jules Verne),
CyE40,De Sade,1961,Endfield,PN:,SU:,col,Dram,,France,,
DoW5,Bannerline,1951,D.Weis,PN:,SU:,prc,Ctxx,,,,
DoW10,I Love Melvin,1953,D.Weis,PN:,SU:,prc,Comd,,,,
DoW15,A Slight Case of Larceny,1953,D.Weis,PN:,SU:,prc,Comd,,,,
DoW51,The Big Switch,1956,D.Weis,Hitchcock,"SShamley,CBS","bnw,TV",Susp,,,TV(8Jan1956) Le(30m) B(Woolrich) VT(N:HQ2),
DoW80,The Pearl Necklace,1961,D.Weis,Hitchcock,"SShamley,CBS","bnw,TV",Susp,,,TV(2May1961) Le(30m),
DoW81,A Secret Life,1961,D.Weis,Hitchcock,"SShamley,CBS","bnw,TV",Susp,,"Acapulco, Mexico;",TV(30May1961) Le(30m)VT(N:HP10) B(Nicholas Montserrat),
DoW82,First-Class Honeymoon,1962,D.Weis,Hitchcock,"SShamley,CBS","bnw,TV",Susp,,,TV(12Jun1962) Le(30m) W(B(Henry Slesar)),
DoW95,Critics Choice,1963,D.Weis,Frank W. Rosenberg,SWarner's,col,Romt Comd,H,"Manhattan, NY",Seen(19Apr99),
DoW97,Pajama Party,1963,D.Weis,"PN:James M. Nicholson, Samuel Z. Arkoff",SAIP,col,ScFi,,,Ser(Beach; 2),
DoW99,Looking For Love,1964,D.Weis,PN:,SU:,prc,Ctxx,,,,
DoW102,Billie,1965,D.Weis,PN:,SU:,prc,Ctxx,,,,
DoW107,Pajama Party in A Haunted House,1966,D.Weis,PN:,SU:,prc,Ctxx,,,Ser(Beach; 7),
DoW110,The King's Pirate,1966,D.Weis,PN:,SU:,prc,Ctxx,,,,
DoW120,The Munster's Revenge,1981,D.Weis,PN:Don Nelson,SUniversal,TV,"Comd,Horr",,,TV(12Jun1962) Le(30m) W(B(Henry Slesar)),
DoW130,Crazy,1985,D.Weis,PN:,SU:,prc,Comd,,,Er(19xx),
EBe5,Gold Raiders,1951,Bernds,PN:Bernard Glasser,SU.A.,bnw,"West,Comd",aw,West,Ser(3 Stooges; 1?),
EBe7,Harem Girl,1952,Bernds,PU:,S:Columbia,bnw,Comd,H,,,
EBe10,Jungle Gents,1954,Bernds,PN:Ben Schwalb,SAllied Artists,bnw,Actn,aw,jungle,,
GrG10,Bitter Bread,1951,Grigoriou,PN:,SU:,prc,Ctxx,aw,lc,,
HKr10,The Painted Hills,1951,Kress,PN:,SMGM,prc,Ctxx,aw,lc,Ser(Lassie; 7),
HKr20,Lassie's Great Adventure,1962,Kress,PN:,SMGM,prc,Ctxx,aw,lc,Ser(Lassie; 8) Er(D),
HKr30,Lassie,1992,Kress,PN:,SParamount,col,Dram,aw,csd,"Ser(Lassie; 9) Er(D, 19xx) Seen(12Nov1994)",
HrJ14,Wolf Larsen,1958,H.Jones,Lindsey Parsons,SAA,bnw,H,lc,,
LBu1,Alice In Wonderland,1951,Bunin,Bunin,"SUGC,Rank",Ansco-color,FantH*,
MZa5,The Fatal Night,1948,Zampi,Zampi,SU:,col,Romt,,,,
MZa10,Laughter in Paradise,1951,Zampi,Zampi,SABPC,bnw,Comd,H*,,C(William McLeod) M(Stanley Black),
MZa15,Top Secret,1952,Zampi,Zampi,SU:,col,Comd,,,,
MZa20,Happy Ever After,1954,Zampi,Zampi,SU:,col,Romt,,,,
MZa23,Tm:Now and Forever,1955,Zampi,Zampi,SABPC,\Tcol,Romt,H,England,,
MZa30,Too Many Crooks,1958,Zampi,Zampi,SU:,col,Romt,,,,
MZa35,Five Golden Hours,1961,Zampi,Zampi,SU:,col,Romt,,,,
PaH1,For Men Only,1951,Henreid,PN:,SU:,prc,Ctxx,aw,lc,,
PaH3,A Woman's Devotion,1957,Henreid,PN:,SU:,prc,Ctxx,aw,lc,,
PaH50,Vicious Circle,1957,Henreid,Hitchcock,"SShamley, CBS","bnw,TV",Susp,,"city neighborhood, US","TV(14Apr1957) Le(30m) VT(N:HD-17, inc ,have space); HP5 Seen(27Jan1993)",
PaH51,A Little Sleep,1957,Henreid,Hitchcock,"SShamley, CBS","bnw,TV",Susp,,lc,TV(16Jun1957) Le(30m),
PaH52,Silent Witness,1957,Henreid,Hitchcock,"SShamley, CBS","bnw,TV",Susp,,lc,TV(3Nov1957) Le(30m) B(Joan Barry),
PaH53,Enough Rope for Two,1957,Henreid,Hitchcock,"SShamley, CBS","bnw,TV",Susp,,lc,TV(17Nov1957) Le(30m),
PaH54,Last Request,1957,Henreid,"Hitchcock, J.Harrison","SShamley, CBS","bnw,TV",Susp,,lc,TV(24Nov1957) Le(30m) B(Helen Fislar Brooks) VT(N:HP5),
PaH55,The Diplomatic Corpse,1957,Henreid,Hitchcock,"SShamley, CBS","bnw,TV",Susp,,lc,TV(8Dec1957) Le(30m) VT(N:HP5),
PaH60,"Live Fast, Die Young",1958,Henreid,"PN:Harry Rybnich, Richard Kay",SUniversal,bnw,CnR,,lc,,
PaH106,Guest for Breakfast,1958,Henreid,Hitchcock,"SShamley, CBS","bnw,TV",Susp,,lc,TV(23Feb1958) Le(30m),
PaH108,The Impromptu Murder,1958,Henreid,Hitchcock,"SShamley, CBS","bnw,TV",Susp,,lc,TV(22Jun1958) Le(30m),
PaH109,The Crooked Road,1958,Henreid,Hitchcock,"SShamley, CBS","bnw,TV",Susp,,lc,TV(26Oct1958) Le(30m),
PaH110,A Personal Matter,1959,Henreid,Hitchcock,"SShamley, CBS","bnw,TV",Susp,,lc,TV(18Jan1959) Le(30m),
PaH112,The Kind Waitress,1959,Henreid,Hitchcock,"SShamley, CBS","bnw,TV",Susp,,lc,TV(22Mar1959) Le(30m) B(Henry Slesar),
PaH113,Hitch Hike,1960,Henreid,"Hitchcock, J.Harrison","SShamley, CBS","bnw,TV",Susp,,"SF, CA",TV(21Feb1960) Le(30m) VT(N:HP10?),
PaH114,Cell 227,1960,Henreid,"Hitchcock, J.Harrison","SShamley, CBS","bnw,TV",Susp,,lc,"TV(5Jun1960) Le(30m) VT(N:HP4,only part)",
PaH115,Letter of Credit,1960,Henreid,"Hitchcock, J.Harrison","SShamley, CBS","bnw,TV",Susp,,lc,TV(19Jun1960) Le(30m),
PaH116,The Last Escape,1961,Henreid,Hitchcock,"SShamley, NBC","bnw,TV",Susp,bnw,lc,TV(31Jan1961) Le(30m) VT(N:HP8) Seen(3Mar1991),
PaH117,The Landlady,1961,Henreid,"Hitchcock, J.Harrison","SShamley, NBC","bnw,TV",Susp,bnw,"town, England",TV(21Feb1961) Le(30m) W(Robert~Bloch) B(Roald Dahl)VT(N:HP10) Seen(15Mar1991),
